scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,min_waiting,3,3,3,t00000-c00000,0,0,1,0,1,True,False,1,491.8037079041824,491.8037079041824,914.9764589965343,0.014875084161758423,1406.7950419848785
pessimistic,150,min_waiting,3,3,3,t00000-c00013,13,0,4,1,4,True,False,1,1633.768458967097,2496.111458982341,163.94454101100564,0.012874952517449856,2660.068874945864
pessimistic,150,min_waiting,3,3,3,t00000-c00018,18,0,1,0,1,True,False,1,1137.4449589056894,1137.4449589056894,269.3663750542328,0.0076249707490205765,1406.8189589306712
pessimistic,150,min_waiting,3,3,3,t00000-c00027,27,0,2,1,2,True,False,1,1633.7157499510795,1967.341750045307,692.7495410200208,0.006541959010064602,2660.097833024338
pessimistic,150,min_waiting,3,3,3,t00000-c00033,33,0,4,0,4,True,False,1,55.40816695429385,1248.5507499659434,158.25629199389368,0.006791087798774242,1406.8138330476359
pessimistic,150,min_waiting,3,3,3,t00000-c00038,38,0,1,0,1,True,False,1,96.83745808433741,96.83745808433741,1309.9774579750374,0.004458939656615257,1406.8193749990314
pessimistic,150,min_waiting,3,3,3,t00000-c00041,41,0,1,0,1,True,False,1,1376.2405830202624,1376.2405830202624,30.591625021770597,0.003917026333510876,1406.8361250683665
pessimistic,150,min_waiting,3,3,3,t00000-c00078,78,0,1,0,1,True,False,1,428.27537504490465,428.27537504490465,978.5643329378217,0.003250082954764366,1406.8429580656812
pessimistic,150,min_waiting,3,3,3,t00000-c00097,97,0,3,0,3,True,False,1,55.330708040855825,491.62095796782523,915.2206250000745,0.003374996595084667,1406.8449579644948
pessimistic,150,min_waiting,3,3,3,t00000-c00101,101,0,1,0,1,True,False,1,1376.1829590657726,1376.1829590657726,30.661999946460128,0.0032080570235848427,1406.8481670692563
pessimistic,150,min_waiting,3,3,3,t00000-c00105,105,0,1,0,1,True,False,1,1137.282417039387,1137.282417039387,269.5587909547612,0.0030420487746596336,1406.8442500429228
pessimistic,150,min_waiting,3,3,3,t00000-c00112,112,0,3,0,3,True,False,1,1137.263874989003,1406.5211249981076,0.3208339912816882,0.0034159747883677483,1406.8453749641776
pessimistic,150,min_waiting,3,3,3,t00000-c00127,127,0,2,1,2,True,False,1,1633.5368750151247,1967.162667075172,692.892708000727,0.0035419361665844917,2660.0589170120656
pessimistic,150,min_waiting,3,3,3,t00001-c00038,38,1,1,0,1,True,False,1,265.4507919214666,265.4507919214666,986.6593329934403,0.004542060196399689,1252.1146669751033
pessimistic,150,min_waiting,3,3,3,t00001-c00041,41,1,1,0,1,True,False,1,1223.9132079994306,1223.9132079994306,28.19654205814004,0.0038329744711518288,1252.1135830320418
pessimistic,150,min_waiting,3,3,3,t00001-c00075,75,1,3,0,3,True,False,1,285.4268749943003,1251.920707989484,0.1908330013975501,0.003958935849368572,1252.115499926731
pessimistic,150,min_waiting,3,3,3,t00001-c00101,101,1,1,0,1,True,False,1,1223.8675419939682,1223.8675419939682,28.259208076633513,0.0037499703466892242,1252.1305000409484
pessimistic,150,min_waiting,3,3,3,t00002-c00075,75,2,2,0,2,True,False,1,293.89866709243506,870.2844580402598,0.021000043489038944,0.014208955690264702,870.3196670394391
