grid_seed,grid_m,society_id,x_m,y_m,nb_stations,nb_charg_spot,strategy_abs,strategy_early,strategy_late,strategy_pres
3,3000.0,0,390.97,2798.32,6,29,3.563166036385149,0.7371211328561962,1.381449257592734,4.337424324124962
3,3000.0,1,1310.05,136.21,4,20,2.584253843035675,0.5389848692557404,0.7233119236107993,5.4580498355852205
3,3000.0,2,1210.63,1821.3,2,10,1.9775222338159077,0.6947254372516192,1.0446475198278709,4.246554230385884
