scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,bramev_event_score,2,2,2,t00000-c00001,1,0,1,0,1,True,False,1,1938.882749993354,1938.882749993354,4263.390625012107,0.013083918020129204,6202.286458923481
pessimistic,150,bramev_event_score,2,2,2,t00000-c00027,27,0,1,0,1,True,False,1,6145.314333029091,6145.314333029091,57.016583043150604,0.00608398113399744,6202.337000053376
pessimistic,150,bramev_event_score,2,2,2,t00000-c00040,40,0,2,0,2,True,False,1,1938.8279999839142,2601.848458056338,3600.4951669601724,0.005415990017354488,6202.349041006528
pessimistic,150,bramev_event_score,2,2,2,t00000-c00043,43,0,1,1,1,True,False,1,7520.643583033234,7520.643583033234,76.77074999082834,0.00466697383671999,7597.418999997899
pessimistic,150,bramev_event_score,2,2,2,t00000-c00045,45,0,4,0,4,True,False,1,1938.7462080921978,5251.070375088602,951.2338750064373,0.005458015948534012,6202.309708110988
pessimistic,150,bramev_event_score,2,2,2,t00000-c00047,47,0,2,0,2,True,False,1,84.9949159892276,5251.026583020575,951.2630419339985,0.004125060513615608,6202.293750015087
pessimistic,150,bramev_event_score,2,2,2,t00000-c00050,50,0,2,0,2,True,False,1,4372.415832942352,6145.135874976404,57.151917018927634,0.0037499703466892242,6202.291541965678
pessimistic,150,bramev_event_score,2,2,2,t00000-c00061,61,0,5,0,5,True,False,1,2189.547250047326,6202.029332984239,0.2590420190244913,0.004790956154465675,6202.293165959418
pessimistic,150,bramev_event_score,2,2,2,t00000-c00070,70,0,2,1,2,True,False,1,7086.783583974466,7520.467458991334,76.79491594899446,0.004334026016294956,7597.266708966345
pessimistic,150,bramev_event_score,2,2,2,t00000-c00072,72,0,5,0,5,True,False,1,1938.6078339302912,5250.9330419125035,951.3408750062808,0.004333094693720341,6202.278250013478
pessimistic,150,bramev_event_score,2,2,2,t00000-c00078,78,0,4,1,4,True,False,1,6747.768540983088,7597.037540981546,0.2380840014666319,0.00400003045797348,7597.279625013471
pessimistic,150,bramev_event_score,2,2,2,t00000-c00084,84,0,4,0,4,True,False,1,3037.7025000052527,6145.029374980368,57.2297089966014,0.003625056706368923,6202.2627090336755
pessimistic,150,bramev_event_score,2,2,2,t00000-c00089,89,0,2,0,2,True,False,1,1335.654666996561,4372.290416969918,1829.9692500149831,0.0032919924706220627,6202.262958977371
pessimistic,150,bramev_event_score,2,2,2,t00000-c00117,117,0,4,1,3,True,False,1,6747.708791983314,7596.978042041883,0.2923749852925539,0.003958004526793957,7597.274375031702
pessimistic,150,bramev_event_score,2,2,2,t00000-c00121,121,0,3,0,3,True,False,1,504.77354205213487,4372.251250082627,1829.9943339079618,0.0038330908864736557,6202.249417081475
pessimistic,150,bramev_event_score,2,2,2,t00000-c00125,125,0,2,0,2,True,False,1,84.78250005282462,5250.814875005744,951.4300409937277,0.003250082954764366,6202.248166082427
pessimistic,150,bramev_event_score,2,2,2,t00000-c00145,145,0,6,0,6,True,False,1,504.73520800005645,6144.931999966502,57.31833295430988,0.003958004526793957,6202.254290925339
pessimistic,150,bramev_event_score,2,2,2,t00000-c00148,148,0,4,0,4,True,False,1,504.71629190724343,6144.913124968298,57.33566696289927,0.0036660348996520042,6202.252457966097
pessimistic,150,bramev_event_score,2,2,2,t00001-c00005,5,1,2,0,2,True,False,1,433.1702080089599,803.5580000141636,590.1139169000089,0.012041069567203522,1393.6839579837397
pessimistic,150,bramev_event_score,2,2,2,t00001-c00040,40,1,2,0,2,True,False,1,476.08170902822167,503.6704590311274,890.0820830604061,0.006832997314631939,1393.7593750888482
pessimistic,150,bramev_event_score,2,2,2,t00001-c00072,72,1,2,0,2,True,False,1,45.68308300804347,933.7077910313383,460.0859999191016,0.004125060513615608,1393.7979160109535
pessimistic,150,bramev_event_score,2,2,2,t00001-c00082,82,1,3,0,3,True,False,1,94.24241597298533,803.4511250443757,590.3638749150559,0.004249974153935909,1393.8192499335855
