scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00000,0,0,1,0,1,True,False,1,489.85170805826783,489.85170805826783,926.4245829544961,0.013499986380338669,1416.2897909991443
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00013,13,0,4,1,4,True,False,1,1605.7394170202315,2767.1105000190437,162.5441670184955,0.01579197123646736,2929.6704590087757
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00018,18,0,1,0,1,True,False,1,1144.8198329890147,1144.8198329890147,271.4922080049291,0.006249989382922649,1416.3182909833267
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00027,27,0,2,1,2,True,False,1,1605.693667079322,2239.744042046368,689.9590829852968,0.005875015631318092,2929.7090000472963
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00033,33,0,4,0,4,True,False,1,54.66391704976559,1257.8682079911232,158.4332500351593,0.005458947271108627,1416.3069169735536
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00038,38,0,1,0,1,True,False,1,95.99095804151148,95.99095804151148,1320.3146249288693,0.0038329744711518288,1416.309415944852
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00041,41,0,1,0,1,True,False,1,1385.7053749961779,1385.7053749961779,30.613499926403165,0.0036670826375484467,1416.3225420052186
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00078,78,0,1,0,1,True,False,1,426.73541605472565,426.73541605472565,989.5899998955429,0.003334018401801586,1416.3287499686703
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00097,97,0,3,0,3,True,False,1,54.58395800087601,489.6743329009041,926.6526671126485,0.0036249402910470963,1416.3306249538437
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00101,101,0,1,0,1,True,False,1,1385.6456669745967,1385.6456669745967,30.684291035868227,0.0031669624149799347,1416.33312497288
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00105,105,0,1,0,1,True,False,1,1144.6599579649046,1144.6599579649046,271.6713330009952,0.0030420487746596336,1416.3343330146745
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00112,112,0,3,0,3,True,False,1,1144.6409580530599,1416.0309160361066,0.2983750309795141,0.002958928234875202,1416.332249995321
pessimistic,150,bramev_global_rep,3,3,3,t00000-c00127,127,0,2,1,2,True,False,1,1605.5166670121253,2239.5670000696555,690.1019170181826,0.0035419361665844917,2929.6724590240046
pessimistic,150,bramev_global_rep,3,3,3,t00001-c00038,38,1,1,0,1,True,False,1,231.1395419528708,231.1395419528708,1281.1126670567319,0.004999921657145023,1512.2572089312598
pessimistic,150,bramev_global_rep,3,3,3,t00001-c00041,41,1,1,0,1,True,False,1,1483.9400830678642,1483.9400830678642,28.312459005974233,0.0037909485399723053,1512.2563330223784
pessimistic,150,bramev_global_rep,3,3,3,t00001-c00075,75,1,3,0,3,True,False,1,250.5740000633523,1512.05525000114,0.19958300981670618,0.0038329744711518288,1512.2586659854278
pessimistic,150,bramev_global_rep,3,3,3,t00001-c00101,101,1,1,0,1,True,False,1,1483.8950000703335,1483.8950000703335,28.37458299472928,0.0036669662222266197,1512.273250031285
pessimistic,150,bramev_global_rep,3,3,3,t00002-c00075,75,2,2,0,2,True,False,1,294.2019581096247,455.26758302003145,0.018542050383985043,0.011915923096239567,455.2980409935117
pessimistic,150,bramev_global_rep,3,3,3,t00002-c00126,126,2,3,0,3,True,False,1,72.18054099939764,455.2364160772413,0.0891250092536211,0.005416921339929104,455.33095800783485
pessimistic,150,bramev_global_rep,3,3,3,t00004-c00015,15,4,1,0,1,True,False,1,92.48750004917383,92.48750004917383,0.008415896445512772,0.00866700429469347,92.50458294991404
pessimistic,150,bramev_global_rep,3,3,3,t00004-c00126,126,4,1,0,1,True,False,1,74.13924997672439,74.13924997672439,18.384375027380884,0.004832982085645199,92.52845798619092
pessimistic,150,bramev_global_rep,3,3,3,t00005-c00097,97,5,1,0,1,True,False,1,17.77962502092123,17.77962502092123,0.007500057108700275,0.0068749068304896355,17.79399998486042
pessimistic,150,bramev_global_rep,3,3,3,t00006-c00097,97,6,1,0,1,True,False,1,21.014375030063093,21.014375030063093,0.007166992872953415,0.006832997314631939,21.028375020250678
pessimistic,150,bramev_global_rep,3,3,3,t00007-c00109,109,7,3,0,3,True,False,1,36.00774996448308,98.89137500431389,0.01804193016141653,0.01229101326316595,98.92170794773847
pessimistic,150,bramev_global_rep,3,3,3,t00009-c00124,124,9,6,0,6,True,False,1,33.550583058968186,179.6314170351252,0.024082954041659832,0.01283304300159216,179.66833303216845
pessimistic,150,bramev_global_rep,3,3,3,t00012-c00022,22,12,2,0,2,True,False,1,41.56650009099394,113.13795810565352,30.334541923366487,0.010082963854074478,143.4825829928741
pessimistic,150,bramev_global_rep,3,3,3,t00012-c00106,106,12,3,0,3,True,False,1,59.784334036521614,143.42708396725357,0.07950002327561378,0.005707959644496441,143.51229195017368
pessimistic,150,bramev_global_rep,3,3,3,t00013-c00106,106,13,2,0,2,True,False,1,22.253957926295698,33.63879199605435,0.009582960046827793,0.007375027053058147,33.65574998315424
pessimistic,150,bramev_global_rep,3,3,3,t00014-c00008,8,14,1,0,1,True,False,1,14.918834087438881,14.918834087438881,0.008499948307871819,0.010416028089821339,14.937750063836575
pessimistic,150,bramev_global_rep,3,3,3,t00015-c00002,2,15,1,0,1,True,False,1,64.4497920293361,64.4497920293361,0.009040930308401585,0.009041978046298027,64.4678749376908
