scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,multistation,2,2,2,t00000-c00001,1,0,1,0,1,True,False,1,1933.3304160973057,1933.3304160973057,4224.663959001191,0.014040968380868435,6158.0084160668775
pessimistic,150,multistation,2,2,2,t00000-c00027,27,0,1,0,1,True,False,1,6101.252833032049,6101.252833032049,56.80162494536489,0.00666698906570673,6158.06112496648
pessimistic,150,multistation,2,2,2,t00000-c00040,40,0,2,0,2,True,False,1,1933.280291967094,2594.450333970599,3563.6194159742445,0.005709007382392883,6158.075458952226
pessimistic,150,multistation,2,2,2,t00000-c00043,43,0,1,1,1,True,False,1,7717.8966659121215,7717.8966659121215,76.6127920942381,0.004458008334040642,7794.513916014694
pessimistic,150,multistation,2,2,2,t00000-c00045,45,0,4,0,4,True,False,1,1933.2390829222277,5218.722332967445,939.3474169773981,0.005375011824071407,6158.075124956667
pessimistic,150,multistation,2,2,2,t00000-c00047,47,0,2,0,2,True,False,1,84.95141693856567,5218.70412491262,939.3739170627668,0.0038750004023313522,6158.081916975789
pessimistic,150,multistation,2,2,2,t00000-c00050,50,0,2,0,2,True,False,1,4343.622375046834,6101.152374991216,56.92983407061547,0.0034580007195472717,6158.085667062551
pessimistic,150,multistation,2,2,2,t00000-c00061,61,0,5,0,5,True,False,1,2182.8466670121998,6157.835124991834,0.24924997705966234,0.003958004526793957,6158.088332973421
pessimistic,150,multistation,2,2,2,t00000-c00070,70,0,2,1,2,True,False,1,7285.8584999339655,7717.801874969155,76.6357920365408,0.004124944098293781,7794.441791949794
pessimistic,150,multistation,2,2,2,t00000-c00072,72,0,5,0,5,True,False,1,1933.146791998297,5218.630791991018,939.4407499348745,0.0035830307751893997,6158.075124956667
pessimistic,150,multistation,2,2,2,t00000-c00078,78,0,4,1,4,True,False,1,6946.360750007443,7794.221166986972,0.23429107386618853,0.0037919962778687477,7794.459250057116
pessimistic,150,multistation,2,2,2,t00000-c00084,84,0,4,0,4,True,False,1,3028.037125011906,6101.061125053093,56.99804099276662,0.0036249402910470963,6158.0627909861505
pessimistic,150,multistation,2,2,2,t00000-c00089,89,0,2,0,2,True,False,1,1333.2885829731822,4343.514165957458,1814.546125009656,0.003334018401801586,6158.063624985516
pessimistic,150,multistation,2,2,2,t00000-c00117,117,0,4,1,3,True,False,1,6946.305708959699,7794.166167033836,0.28541695792227983,0.0034580007195472717,7794.455041992478
pessimistic,150,multistation,2,2,2,t00000-c00121,121,0,3,0,3,True,False,1,503.28850001096725,4343.477457994595,1814.570082933642,0.0037919962778687477,6158.051332924515
pessimistic,150,multistation,2,2,2,t00000-c00125,125,0,2,0,2,True,False,1,84.76799994241446,5218.521208036691,939.5264169434085,0.0032080570235848427,6158.050833037123
pessimistic,150,multistation,2,2,2,t00000-c00145,145,0,6,0,6,True,False,1,503.25208296999335,6100.968915969133,57.084959000349045,0.0038750004023313522,6158.057749969885
