scenario,nb_cars,method,seed,world_seed,grid_seed,society_id,station_id,update_step,alpha
pessimistic,150,bramev_event_score,2,2,2,0,2,0,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,1,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,2,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,3,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,4,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,5,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,6,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,7,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,8,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,9,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,10,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,2,11,0.84178
pessimistic,150,bramev_event_score,2,2,2,0,6,0,0.128214
pessimistic,150,bramev_event_score,2,2,2,0,6,1,0.19957
pessimistic,150,bramev_event_score,2,2,2,0,6,2,0.263791
pessimistic,150,bramev_event_score,2,2,2,0,6,3,0.32159
pessimistic,150,bramev_event_score,2,2,2,0,6,4,0.373609
pessimistic,150,bramev_event_score,2,2,2,0,6,5,0.420426
pessimistic,150,bramev_event_score,2,2,2,0,6,6,0.462562
pessimistic,150,bramev_event_score,2,2,2,0,6,7,0.500483
pessimistic,150,bramev_event_score,2,2,2,0,6,8,0.534613
pessimistic,150,bramev_event_score,2,2,2,0,6,9,0.56533
pessimistic,150,bramev_event_score,2,2,2,0,6,10,0.592975
pessimistic,150,bramev_event_score,2,2,2,0,6,11,0.617855
pessimistic,150,bramev_event_score,2,2,2,0,7,0,0.644721
pessimistic,150,bramev_event_score,2,2,2,0,7,1,0.664427
pessimistic,150,bramev_event_score,2,2,2,0,7,2,0.682162
pessimistic,150,bramev_event_score,2,2,2,0,7,3,0.698124
pessimistic,150,bramev_event_score,2,2,2,0,7,4,0.71249
pessimistic,150,bramev_event_score,2,2,2,0,7,5,0.725419
pessimistic,150,bramev_event_score,2,2,2,0,7,6,0.737055
pessimistic,150,bramev_event_score,2,2,2,0,7,7,0.747527
pessimistic,150,bramev_event_score,2,2,2,0,7,8,0.756952
pessimistic,150,bramev_event_score,2,2,2,0,7,9,0.765435
pessimistic,150,bramev_event_score,2,2,2,0,7,10,0.77307
pessimistic,150,bramev_event_score,2,2,2,0,7,11,0.779941
pessimistic,150,bramev_event_score,2,2,2,1,1,0,0.311357
pessimistic,150,bramev_event_score,2,2,2,1,1,1,0.318098
pessimistic,150,bramev_event_score,2,2,2,1,1,2,0.318098
pessimistic,150,bramev_event_score,2,2,2,1,1,3,0.318098
pessimistic,150,bramev_event_score,2,2,2,1,1,4,0.323012
pessimistic,150,bramev_event_score,2,2,2,1,1,5,0.323012
pessimistic,150,bramev_event_score,2,2,2,1,1,6,0.327986
pessimistic,150,bramev_event_score,2,2,2,1,1,7,0.332462
pessimistic,150,bramev_event_score,2,2,2,1,1,8,0.336491
pessimistic,150,bramev_event_score,2,2,2,1,1,9,0.339392
pessimistic,150,bramev_event_score,2,2,2,1,1,10,0.342004
pessimistic,150,bramev_event_score,2,2,2,1,1,11,0.344941
pessimistic,150,bramev_event_score,2,2,2,1,5,0,0.378766
pessimistic,150,bramev_event_score,2,2,2,1,5,1,0.378766
pessimistic,150,bramev_event_score,2,2,2,1,5,2,0.372699
