scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00000,0,0,3,0,3,True,False,1,2125.599791062996,3366.174541064538,3515.9117919392884,0.014292076230049133,6882.1006250800565
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00008,8,0,3,1,3,True,False,1,7392.4528749194,7956.5434999531135,0.015291967429220676,0.012750038877129555,7956.57154195942
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00010,10,0,3,1,3,True,False,1,7392.428874969482,7956.51954098139,0.10545901022851467,0.00600004568696022,7956.631000037305
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00032,32,0,4,0,4,True,False,1,1040.679999976419,5776.166416006163,1105.928749893792,0.006209011189639568,6882.101374911144
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00038,38,0,2,0,2,True,False,1,2125.5012499168515,6881.971374968998,0.134333036839962,0.003958935849368572,6882.1096669416875
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00040,40,0,2,0,2,True,False,1,6165.886083967052,6881.952333962545,0.16950001008808613,0.003625056706368923,6882.125459029339
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00047,47,0,6,2,6,True,False,1,7977.494582999498,8245.845291996375,0.10279100388288498,0.006958958692848682,8245.95504195895
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00058,58,0,4,0,4,True,False,1,2125.4428749671206,6881.913707940839,0.19091705325990915,0.003500026650726795,6882.10812502075
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00062,62,0,2,0,2,True,False,1,3081.9232090143487,5776.067749946378,1106.0366249876097,0.003125052899122238,6882.107499986887
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00064,64,0,3,0,3,True,False,1,474.59237498696893,3791.8104579439387,3090.2914999751374,0.003459048457443714,6882.1054169675335
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00066,66,0,2,0,2,True,False,1,1778.9913329761475,2486.4870000164956,4395.613166037947,0.003334018401801586,6882.103500072844
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00076,76,0,4,0,4,True,False,1,1040.5252079945058,5776.012208079919,1106.0857919510454,0.003500026650726795,6882.101500057615
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00082,82,0,3,0,3,True,False,1,1040.5074170557782,5775.99416708108,1106.1023749643937,0.0030410010367631912,6882.099583046511
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00096,96,0,5,0,5,True,False,1,1040.4890410136431,5775.975874974392,1106.1208749888465,0.0037910649552941322,6882.100541028194
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00107,107,0,3,0,3,True,False,1,474.4993339991197,3791.717958985828,3090.3843329288065,0.0032080570235848427,6882.105499971658
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00118,118,0,2,0,2,True,False,1,474.48054200503975,1698.3275420498103,5183.776875026524,0.0032079406082630157,6882.107625016943
pessimistic,150,bramev_global_rep,1,1,1,t00000-c00145,145,0,4,0,4,True,False,1,2125.2733329311013,6881.743874982931,0.3577499883249402,0.0032919924706220627,6882.104916963726
pessimistic,150,bramev_global_rep,1,1,1,t00001-c00107,107,1,2,0,2,True,False,1,509.05379198957235,949.1491249063984,124.13779203779995,0.004500034265220165,1073.2914169784635
pessimistic,150,bramev_global_rep,1,1,1,t00002-c00002,2,2,1,0,1,True,False,1,115.8453329699114,115.8453329699114,172.4337920313701,0.010624993592500687,288.289749994874
