scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,bramev_event_score,3,3,3,t00000-c00000,0,0,1,0,1,True,False,1,501.00941699929535,501.00941699929535,929.4998749392107,0.013999990187585354,1430.5232919286937
pessimistic,150,bramev_event_score,3,3,3,t00000-c00013,13,0,4,1,4,True,False,1,1618.7586669111624,2777.9224580153823,162.48933400493115,0.012999982573091984,2940.4247920028865
pessimistic,150,bramev_event_score,3,3,3,t00000-c00018,18,0,1,0,1,True,False,1,1158.4513749694452,1158.4513749694452,272.0965830376372,0.006958027370274067,1430.5549160344526
pessimistic,150,bramev_event_score,3,3,3,t00000-c00027,27,0,2,1,2,True,False,1,1618.7121249968186,2250.811000005342,689.6415409864858,0.006209011189639568,2940.4587500030175
pessimistic,150,bramev_event_score,3,3,3,t00000-c00033,33,0,4,0,4,True,False,1,64.95862500742078,1271.6321659972891,158.90749997925013,0.006459071300923824,1430.5461250478402
pessimistic,150,bramev_event_score,3,3,3,t00000-c00038,38,0,1,0,1,True,False,1,105.7480830932036,105.7480830932036,1324.7982079628855,0.004249974153935909,1430.550541030243
pessimistic,150,bramev_event_score,3,3,3,t00000-c00041,41,0,1,0,1,True,False,1,1400.0646671047434,1400.0646671047434,30.49370797816664,0.004082918167114258,1430.5624580010772
pessimistic,150,bramev_event_score,3,3,3,t00000-c00078,78,0,1,0,1,True,False,1,437.30683403555304,437.30683403555304,993.2580830063671,0.0035419361665844917,1430.5684589780867
pessimistic,150,bramev_event_score,3,3,3,t00000-c00097,97,0,3,0,3,True,False,1,64.87199990078807,500.8247079094872,929.7423340613022,0.0037499703466892242,1430.5707919411361
pessimistic,150,bramev_event_score,3,3,3,t00000-c00101,101,0,1,0,1,True,False,1,1400.0027920119464,1400.0027920119464,30.567666981369257,0.0028330832719802856,1430.5732920765877
pessimistic,150,bramev_event_score,3,3,3,t00000-c00105,105,0,1,0,1,True,False,1,1158.284250064753,1158.284250064753,272.286458988674,0.0027909409254789352,1430.5734999943525
pessimistic,150,bramev_event_score,3,3,3,t00000-c00112,112,0,3,0,3,True,False,1,1158.2659169798717,1430.2571250591427,0.31174998730421066,0.0030419323593378067,1430.5719169788063
pessimistic,150,bramev_event_score,3,3,3,t00000-c00127,127,0,2,1,2,True,False,1,1618.530833045952,2250.630083028227,689.7801669547334,0.0035410048440098763,2940.4137909878045
pessimistic,150,bramev_event_score,3,3,3,t00001-c00038,38,1,1,0,1,True,False,1,230.13816704042256,230.13816704042256,1278.5705829737708,0.00458303838968277,1508.713333052583
pessimistic,150,bramev_event_score,3,3,3,t00001-c00041,41,1,1,0,1,True,False,1,1480.4809580091387,1480.4809580091387,28.22587499395013,0.0035830307751893997,1508.710416033864
pessimistic,150,bramev_event_score,3,3,3,t00001-c00075,75,1,3,0,3,True,False,1,249.55887498799711,1508.5215829312801,0.18633401487022638,0.0038330908864736557,1508.7117500370368
pessimistic,150,bramev_event_score,3,3,3,t00001-c00101,101,1,1,0,1,True,False,1,1480.4350829217583,1480.4350829217583,28.286583023145795,0.0037499703466892242,1508.7254159152508
pessimistic,150,bramev_event_score,3,3,3,t00002-c00075,75,2,2,0,2,True,False,1,291.6984159965068,451.1037499178201,0.020666047930717468,0.012750038877129555,451.13716600462794
pessimistic,150,bramev_event_score,3,3,3,t00002-c00126,126,2,3,0,3,True,False,1,72.24262494128197,451.071709045209,0.10970793664455414,0.006624963134527206,451.1880419449881
pessimistic,150,bramev_event_score,3,3,3,t00004-c00015,15,4,1,0,1,True,False,1,86.69824991375208,86.69824991375208,0.009875046089291573,0.009750016033649445,86.71787497587502
pessimistic,150,bramev_event_score,3,3,3,t00004-c00126,126,4,1,0,1,True,False,1,68.3560420293361,68.3560420293361,18.388875061646104,0.005249981768429279,86.75016707275063
pessimistic,150,bramev_event_score,3,3,3,t00005-c00097,97,5,1,0,1,True,False,1,17.57820788770914,17.57820788770914,0.007375027053058147,0.006792019121348858,17.592374933883548
pessimistic,150,bramev_event_score,3,3,3,t00006-c00097,97,6,1,0,1,True,False,1,20.885457983240485,20.885457983240485,0.0073339324444532394,0.006791087798774242,20.899583003483713
pessimistic,150,bramev_event_score,3,3,3,t00007-c00109,109,7,3,0,3,True,False,1,35.87404196150601,98.852333961986,0.014041084796190262,0.009916955605149269,98.87629200238734
pessimistic,150,bramev_event_score,3,3,3,t00009-c00124,124,9,6,0,6,True,False,1,33.46858290024102,179.60862489417195,0.024208100512623787,0.012874952517449856,179.64570794720203
pessimistic,150,bramev_event_score,3,3,3,t00012-c00022,22,12,2,0,2,True,False,1,41.4265840081498,113.74129203613847,30.25916696060449,0.009750016033649445,144.0102090127766
pessimistic,150,bramev_event_score,3,3,3,t00012-c00106,106,12,3,0,3,True,False,1,59.103667037561536,143.9547500340268,0.07216690573841333,0.005415990017354488,144.03233292978257
pessimistic,150,bramev_event_score,3,3,3,t00013-c00106,106,13,2,0,2,True,False,1,22.192917065694928,33.543083001859486,0.009124982170760632,0.007583992555737495,33.559791976585984
pessimistic,150,bramev_event_score,3,3,3,t00014-c00008,8,14,1,0,1,True,False,1,14.54050000756979,14.54050000756979,0.007207971066236496,0.008124974556267262,14.555832953192294
pessimistic,150,bramev_event_score,3,3,3,t00015-c00002,2,15,1,0,1,True,False,1,65.1987079763785,65.1987079763785,0.007041962817311287,0.007417052984237671,65.21316699218005
pessimistic,150,bramev_event_score,3,3,3,t00015-c00008,8,15,1,0,1,True,False,1,65.17366704065353,65.17366704065353,0.06208301056176424,0.004916917532682419,65.24066696874797
pessimistic,150,bramev_event_score,3,3,3,t00015-c00079,79,15,2,0,2,True,False,1,26.15149994380772,65.1480839587748,0.09491597302258015,0.004708999767899513,65.24770893156528
pessimistic,150,bramev_event_score,3,3,3,t00016-c00002,2,16,1,0,1,True,False,1,195.91100001707673,195.91100001707673,0.00937492586672306,0.009958050213754177,195.9303329931572
pessimistic,150,bramev_event_score,3,3,3,t00016-c00008,8,16,1,0,1,True,False,1,185.7049580430612,185.7049580430612,10.265666991472244,0.005458015948534012,195.97608305048198
pessimistic,150,bramev_event_score,3,3,3,t00016-c00079,79,16,2,0,2,True,False,1,23.529167054221034,185.67904201336205,10.31200005672872,0.005375011824071407,195.99641708191484
pessimistic,150,bramev_event_score,3,3,3,t00017-c00008,8,17,1,0,1,True,False,1,40.64587492030114,40.64587492030114,0.00795908272266388,0.00925001222640276,40.663084015250206
pessimistic,150,bramev_event_score,3,3,3,t00019-c00032,32,19,1,0,1,True,False,1,23.391750059090555,23.391750059090555,0.006416928954422474,0.0072499969974160194,23.405416985042393
pessimistic,150,bramev_event_score,3,3,3,t00019-c00148,148,19,1,0,1,True,False,1,11.598167009651661,11.598167009651661,11.819540988653898,0.00500003807246685,23.422708036378026
pessimistic,150,bramev_event_score,3,3,3,t00020-c00008,8,20,2,0,2,True,False,1,51.71349993906915,139.93183302227408,87.46158296708018,0.011416967026889324,227.40483295638114
pessimistic,150,bramev_event_score,3,3,3,t00020-c00088,88,20,2,0,2,True,False,1,122.04000004567206,227.34924999531358,0.08854200132191181,0.005500041879713535,227.4432920385152
pessimistic,150,bramev_event_score,3,3,3,t00021-c00073,73,21,1,0,1,True,False,1,211.71762503217906,211.71762503217906,0.014791032299399376,0.011083902791142464,211.7434999672696
pessimistic,150,bramev_event_score,3,3,3,t00021-c00146,146,21,6,0,6,True,False,1,42.11033403407782,195.57575008366257,16.202249913476408,0.0072499969974160194,211.7852499941364
pessimistic,150,bramev_event_score,3,3,3,t00022-c00096,96,22,2,0,2,True,False,1,23.77550001256168,60.10433298069984,0.01200009137392044,0.008874922059476376,60.125207994133234
pessimistic,150,bramev_event_score,3,3,3,t00023-c00039,39,23,1,0,1,True,False,1,622.4437080090865,622.4437080090865,0.02258399035781622,0.016916077584028244,622.4832080770284
pessimistic,150,bramev_event_score,3,3,3,t00023-c00045,45,23,2,0,2,True,False,1,167.63991699554026,622.4170840578154,0.10729092173278332,0.006125075742602348,622.5305000552908
pessimistic,150,bramev_event_score,3,3,3,t00023-c00139,139,23,7,0,7,True,False,1,36.21837496757507,306.4429590012878,316.09141593798995,0.00566698145121336,622.540041920729
pessimistic,150,bramev_event_score,3,3,3,t00026-c00057,57,26,2,0,2,True,False,1,44.45429192855954,69.4039169466123,0.01708301715552807,0.013582990504801273,69.43458295427263
