scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00000,0,0,3,0,3,True,False,1,2131.1696249758825,3364.484041929245,3495.5037910258397,0.015708967112004757,6860.003541922197
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00008,8,0,3,1,3,True,False,1,7221.2640409125015,7752.401707926765,0.017208047211170197,0.01325004268437624,7752.432166016661
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00010,10,0,3,1,3,True,False,1,7221.240499988198,7752.377833938226,0.11166604235768318,0.006583984941244125,7752.496083965525
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00032,32,0,4,0,4,True,False,1,1035.1192080415785,5757.449749973603,1102.5544580770656,0.006833928637206554,6860.011041979305
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00038,38,0,2,0,2,True,False,1,2131.073582917452,6859.872957924381,0.14591705985367298,0.004415982402861118,6860.023290966637
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00040,40,0,2,0,2,True,False,1,6148.150624940172,6859.854375012219,0.18462492153048515,0.00400003045797348,6860.042999964207
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00047,47,0,6,2,6,True,False,1,7773.821417009458,8042.701749945991,0.08845899719744921,0.006958027370274067,8042.7971669705585
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00058,58,0,4,0,4,True,False,1,2131.016624975018,6859.816665994003,0.20875001791864634,0.004333909600973129,6860.029749921523
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00062,62,0,2,0,2,True,False,1,3080.630457960069,5757.354291970842,1102.6722500100732,0.0032079406082630157,6860.029749921523
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00064,64,0,3,0,3,True,False,1,477.0899589639157,3786.9105839636177,3073.1164161115885,0.0034169061109423637,6860.030416981317
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00066,66,0,2,0,2,True,False,1,1778.8395000388846,2489.0984169906005,4370.929041062482,0.0031669624149799347,6860.030625015497
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00076,76,0,4,0,4,True,False,1,1034.9739579251036,5757.3054999811575,1102.7219999814406,0.0034170225262641907,6860.030916985124
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00082,82,0,3,0,3,True,False,1,1034.9587500095367,5757.290208013728,1102.7380839223042,0.0033330870792269707,6860.031625023112
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00096,96,0,5,0,5,True,False,1,1034.9417079705745,5757.273291004822,1102.7566250413656,0.0037499703466892242,6860.033666016534
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00107,107,0,3,0,3,True,False,1,477.0057500572875,3786.8268750607967,3073.2077918946743,0.0034580007195472717,6860.038124956191
pessimistic,150,bramev_nearest_offer,1,1,1,t00000-c00118,118,0,2,0,2,True,False,1,476.98716702871025,1698.8605830119923,5161.176166962832,0.0030420487746596336,6860.039792023599
