scenario,nb_cars,method,seed,world_seed,grid_seed,kind,label,count,rate
pessimistic,150,bramev_nearest_offer,2,2,2,observed,abs,113,0.2473
pessimistic,150,bramev_nearest_offer,2,2,2,observed,breakdown,4,0.0088
pessimistic,150,bramev_nearest_offer,2,2,2,observed,early,58,0.1269
pessimistic,150,bramev_nearest_offer,2,2,2,observed,late,102,0.2232
pessimistic,150,bramev_nearest_offer,2,2,2,observed,pres,180,0.3939
pessimistic,150,bramev_nearest_offer,2,2,2,intent,abs,117,0.256
pessimistic,150,bramev_nearest_offer,2,2,2,intent,early,63,0.1379
pessimistic,150,bramev_nearest_offer,2,2,2,intent,late,97,0.2123
pessimistic,150,bramev_nearest_offer,2,2,2,intent,pres,180,0.3939
pessimistic,150,bramev_nearest_offer,2,2,2,reclassified,early->late,5,
