scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,bramev,1,1,1,t00000-c00000,0,0,3,0,3,True,False,1,2074.465583078563,3279.6060000546277,3412.9705419763923,0.016333069652318954,6692.592875100672
pessimistic,150,bramev,1,1,1,t00000-c00008,8,0,3,1,3,True,False,1,7045.222582994029,7564.838625025004,0.015333062037825584,0.012166914530098438,7564.866125001572
pessimistic,150,bramev,1,1,1,t00000-c00010,10,0,3,1,3,True,False,1,7045.162791968323,7564.778542029671,0.10458298493176699,0.005709007382392883,7564.8888340219855
pessimistic,150,bramev,1,1,1,t00000-c00032,32,0,4,0,4,True,False,1,1020.956417080015,5614.926709095016,1077.5263329269364,0.006208079867064953,6692.45925010182
pessimistic,150,bramev,1,1,1,t00000-c00038,38,0,2,0,2,True,False,1,2074.186959071085,6692.280250019394,0.13658404350280762,0.004082918167114258,6692.420916981064
pessimistic,150,bramev,1,1,1,t00000-c00040,40,0,2,0,2,True,False,1,5995.656750048511,6692.231666995212,0.17212494276463985,0.0036660348996520042,6692.407457972877
pessimistic,150,bramev,1,1,1,t00000-c00047,47,0,6,2,6,True,False,1,7585.749916965142,7850.214959005825,0.08933292701840401,0.006832997314631939,7850.311124930158
pessimistic,150,bramev,1,1,1,t00000-c00058,58,0,4,0,4,True,False,1,2074.0314580034465,6692.125207977369,0.19329204224050045,0.0036669662222266197,6692.322166985832
pessimistic,150,bramev,1,1,1,t00000-c00062,62,0,2,0,2,True,False,1,3002.7072089724243,5614.652124932036,1077.634375076741,0.00300002284348011,6692.28950003162
pessimistic,150,bramev,1,1,1,t00000-c00064,64,0,3,0,3,True,False,1,477.16266696806997,3693.819749983959,2998.411250067875,0.0036249402910470963,6692.234624992125
pessimistic,150,bramev,1,1,1,t00000-c00066,66,0,2,0,2,True,False,1,1737.1942080790177,2425.5686660762876,4266.551416949369,0.0030420487746596336,6692.123125074431
pessimistic,150,bramev,1,1,1,t00000-c00076,76,0,4,0,4,True,False,1,1020.4129168996587,5614.383458974771,1077.6825830107555,0.0032919924706220627,6692.069333977997
