scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,nearest_available,1,1,1,t00000-c00000,0,0,3,0,3,True,False,1,2086.5471250144765,3304.1634580586106,3443.212707992643,0.013874960131943226,6747.390041011386
pessimistic,150,nearest_available,1,1,1,t00000-c00008,8,0,3,1,3,True,False,1,7103.000666946173,7626.492916955613,0.016125035472214222,0.012457952834665775,7626.5214999439195
pessimistic,150,nearest_available,1,1,1,t00000-c00010,10,0,3,1,3,True,False,1,7102.972915978171,7626.465249923058,0.10654109064489603,0.005958951078355312,7626.577749964781
pessimistic,150,nearest_available,1,1,1,t00000-c00032,32,0,4,0,4,True,False,1,1012.2452079085633,5664.296124945395,1083.0753750633448,0.006415997631847858,6747.377916006371
pessimistic,150,nearest_available,1,1,1,t00000-c00038,38,0,2,0,2,True,False,1,2086.43408305943,6747.24454106763,0.1365839270874858,0.004166038706898689,6747.385291033424
pessimistic,150,nearest_available,1,1,1,t00000-c00040,40,0,2,0,2,True,False,1,6046.016958076507,6747.224249993451,0.17204205505549908,0.0036249402910470963,6747.3999169887975
pessimistic,150,nearest_available,1,1,1,t00000-c00047,47,0,6,2,6,True,False,1,7647.62404107023,7912.174583063461,0.08545792661607265,0.00708398874849081,7912.267124978825
pessimistic,150,nearest_available,1,1,1,t00000-c00058,58,0,4,0,4,True,False,1,2086.372332996689,6747.183332918212,0.19370811060070992,0.0036249402910470963,6747.380665969104
pessimistic,150,nearest_available,1,1,1,t00000-c00062,62,0,2,0,2,True,False,1,3023.413582937792,5664.191624964587,1083.1837500445545,0.0029999064281582832,6747.37837491557
pessimistic,150,nearest_available,1,1,1,t00000-c00064,64,0,3,0,3,True,False,1,467.0879590557888,3721.382459043525,3025.9897080250084,0.0034580007195472717,6747.375625069253
pessimistic,150,nearest_available,1,1,1,t00000-c00066,66,0,2,0,2,True,False,1,1748.1133330147713,2439.9127500364557,4307.4564159614965,0.0031670788303017616,6747.3723330767825
pessimistic,150,nearest_available,1,1,1,t00000-c00076,76,0,4,0,4,True,False,1,1012.0824580080807,5664.1337079927325,1083.2318329485133,0.003584078513085842,6747.369125019759
pessimistic,150,nearest_available,1,1,1,t00000-c00082,82,0,3,0,3,True,False,1,1012.0639159576967,5664.115332998335,1083.2479170057923,0.0034159747883677483,6747.366665978916
pessimistic,150,nearest_available,1,1,1,t00000-c00096,96,0,5,0,5,True,False,1,1012.0447500376031,5664.096083026379,1083.2687499932945,0.0038750004023313522,6747.368708020076
pessimistic,150,nearest_available,1,1,1,t00000-c00107,107,0,3,0,3,True,False,1,466.9911249075085,3721.286332933232,3026.084000011906,0.003500026650726795,6747.373832971789
pessimistic,150,nearest_available,1,1,1,t00000-c00118,118,0,2,0,2,True,False,1,466.9722500257194,1668.0611250922084,5079.312499961816,0.003374996595084667,6747.377000050619
pessimistic,150,nearest_available,1,1,1,t00000-c00145,145,0,4,0,4,True,False,1,2086.1964999930933,6747.007542056963,0.3644159296527505,0.0036670826375484467,6747.375625069253
pessimistic,150,nearest_available,1,1,1,t00001-c00107,107,1,2,0,2,True,False,1,354.3302920879796,754.6443750616163,123.3222089940682,0.004875008016824722,877.9714590637013
pessimistic,150,nearest_available,1,1,1,t00002-c00002,2,2,1,0,1,True,False,1,114.50112494640052,114.50112494640052,170.18758307676762,0.010457937605679035,284.6991659607738
pessimistic,150,nearest_available,1,1,1,t00002-c00114,114,2,1,0,1,True,False,1,251.35283393319696,251.35283393319696,33.39766606222838,0.004041939973831177,284.7545419353992
pessimistic,150,nearest_available,1,1,1,t00002-c00137,137,2,1,0,1,True,False,1,251.331957988441,251.331957988441,33.432333962991834,0.0037080608308315277,284.76800001226366
pessimistic,150,nearest_available,1,1,1,t00004-c00137,137,4,1,0,1,True,False,1,26.60574996843934,26.60574996843934,0.010207993909716606,0.007999944500625134,26.623957906849682
pessimistic,150,nearest_available,1,1,1,t00005-c00037,37,5,3,0,3,True,False,1,67.46087491046637,142.782999901101,0.01300009898841381,0.009624985978007317,142.80562498606741
pessimistic,150,nearest_available,1,1,1,t00005-c00099,99,5,2,0,2,True,False,1,67.4252089811489,129.74529201164842,13.088291976600885,0.005041016265749931,142.83862500451505
pessimistic,150,nearest_available,1,1,1,t00005-c00122,122,5,1,0,1,True,False,1,74.99083399306983,74.99083399306983,67.84224999137223,0.0036660348996520042,142.8367500193417
pessimistic,150,nearest_available,1,1,1,t00006-c00039,39,6,3,1,3,True,False,1,330.1567080197856,755.1195829873905,0.11899997480213642,0.005542067810893059,755.2441250300035
pessimistic,150,nearest_available,1,1,1,t00006-c00096,96,6,3,0,3,True,False,1,16.81283302605152,46.205167076550424,43.69424993637949,0.008750008419156075,89.90816702134907
pessimistic,150,nearest_available,1,1,1,t00006-c00122,122,6,1,0,1,True,False,1,89.86041694879532,89.86041694879532,0.07045804522931576,0.00466697383671999,89.93554196786135
pessimistic,150,nearest_available,1,1,1,t00007-c00038,38,7,3,0,3,True,False,1,191.52858399320394,664.1975840320811,0.015749945305287838,0.012165983207523823,664.2254999605939
pessimistic,150,nearest_available,1,1,1,t00007-c00114,114,7,4,0,4,True,False,1,137.19283300451934,424.36495795845985,239.94770902208984,0.005166046321392059,664.3178330268711
pessimistic,150,nearest_available,1,1,1,t00008-c00038,38,8,3,0,3,True,False,1,41.67962493374944,171.4120829710737,0.01308403443545103,0.01095794141292572,171.43612494692206
pessimistic,150,nearest_available,1,1,1,t00008-c00089,89,8,1,0,1,True,False,1,101.56112490221858,101.56112490221858,69.91600000765175,0.005042064003646374,171.48216697387397
pessimistic,150,nearest_available,1,1,1,t00008-c00142,142,8,4,2,4,True,False,1,414.9698329856619,627.7800409588963,0.10008399840444326,0.005125068128108978,627.8852500254288
pessimistic,150,nearest_available,1,1,1,t00009-c00103,103,9,4,0,4,True,False,1,28.174333041533828,92.58345793932676,0.016709091141819954,0.009499955922365189,92.60966698639095
pessimistic,150,nearest_available,1,1,1,t00010-c00023,23,10,4,0,4,True,False,1,107.29833401273936,317.9745839443058,43.93004102166742,0.010792049579322338,361.9154170155525
pessimistic,150,nearest_available,1,1,1,t00013-c00015,15,13,2,0,2,True,False,1,26.626542094163597,51.737792091444135,372.5884578889236,0.012708012945950031,424.33895799331367
pessimistic,150,nearest_available,1,1,1,t00013-c00038,38,13,3,0,3,True,False,1,208.43058300670236,424.28408307023346,0.12058403808623552,0.006124959327280521,424.410792067647
pessimistic,150,nearest_available,1,1,1,t00013-c00092,92,13,2,0,2,True,False,1,208.40558304917067,379.21383301727474,45.20029202103615,0.004665926098823547,424.4187909644097
pessimistic,150,nearest_available,1,1,1,t00014-c00015,15,14,2,0,2,True,False,1,13.341749901883304,25.89474990963936,0.007500057108700275,0.007792026735842228,25.9100419934839
pessimistic,150,nearest_available,1,1,1,t00014-c00025,25,14,3,1,3,True,False,1,74.94633400347084,113.58183401171118,0.07262500002980232,0.005958019755780697,113.66041703149676
pessimistic,150,nearest_available,1,1,1,t00015-c00015,15,15,1,0,1,True,False,1,53.65741695277393,53.65741695277393,33.18233310710639,0.008999952115118504,86.84875001199543
pessimistic,150,nearest_available,1,1,1,t00017-c00018,18,17,3,1,3,True,False,1,37.10125002544373,79.57354199606925,0.011457945220172405,0.010875053703784943,79.59587499499321
pessimistic,150,nearest_available,1,1,1,t00017-c00138,138,17,4,2,4,True,False,1,117.71150003187358,747.7216670522466,0.11262495536357164,0.006166985258460045,747.8404589928687
pessimistic,150,nearest_available,1,1,1,t00019-c00051,51,19,2,0,2,True,False,1,365.3193750651553,377.3127910681069,289.9060839554295,0.01325004268437624,667.2321250662208
pessimistic,150,nearest_available,1,1,1,t00019-c00149,149,19,4,0,4,True,False,1,134.607958025299,667.1547079458833,0.15716697089374065,0.00491610262542963,667.3167910194024
pessimistic,150,nearest_available,1,1,1,t00020-c00138,138,20,4,0,4,True,False,1,22.21512491814792,106.66004091035575,0.021625077351927757,0.012291944585740566,106.69395793229342
pessimistic,150,nearest_available,1,1,1,t00022-c00113,113,22,1,1,1,True,False,1,642.996291979216,642.996291979216,0.13604096602648497,0.003834022209048271,643.1361669674516
pessimistic,150,nearest_available,1,1,1,t00022-c00144,144,22,4,0,4,True,False,1,57.79116693884134,227.54795791115612,0.024959095753729343,0.011249911040067673,227.58416691794991
pessimistic,150,nearest_available,1,1,1,t00023-c00020,20,23,2,0,2,True,False,1,268.5362920165062,367.8546251030639,46.585249947384,0.011167023330926895,414.4510420737788
pessimistic,150,nearest_available,1,1,1,t00023-c00045,45,23,5,0,5,True,False,1,81.40120794996619,404.288416961208,10.205583064816892,0.005999929271638393,414.4999999552965
pessimistic,150,nearest_available,1,1,1,t00023-c00144,144,23,2,0,2,True,False,1,42.47204097919166,111.2664999673143,303.2577910926193,0.0040839659050107,414.5283750258386
pessimistic,150,nearest_available,1,1,1,t00024-c00027,27,24,2,0,2,True,False,1,1016.6485829977319,1027.8921249555424,0.013041077181696892,0.011750031262636185,1027.9169160639867
pessimistic,150,nearest_available,1,1,1,t00024-c00045,45,24,3,0,3,True,False,1,341.61037497688085,997.6546249818057,30.30512493569404,0.006250105798244476,1027.966000023298
pessimistic,150,nearest_available,1,1,1,t00024-c00140,140,24,3,0,3,True,False,1,341.5813749888912,997.6255829678848,30.34291707444936,0.0038329744711518288,1027.9723330168054
pessimistic,150,nearest_available,1,1,1,t00024-c00144,144,24,2,0,2,True,False,1,341.5619160514325,699.1158330347389,328.8530829595402,0.003374996595084667,1027.9722909908742
pessimistic,150,nearest_available,1,1,1,t00025-c00018,18,25,2,0,2,True,False,1,24.252625065855682,40.80066701862961,0.00800006091594696,0.0074999406933784485,40.816167020238936
pessimistic,150,nearest_available,1,1,1,t00026-c00006,6,26,2,0,2,True,False,1,141.9155829353258,183.42399992980063,0.0112500274553895,0.010500079952180386,183.4457500372082
pessimistic,150,nearest_available,1,1,1,t00026-c00018,18,26,2,0,2,True,False,1,136.01479202043265,176.12212500534952,7.367791957221925,0.005500041879713535,183.49541700445116
pessimistic,150,nearest_available,1,1,1,t00026-c00139,139,26,2,0,2,True,False,1,9.326459025032818,135.9800840727985,47.51299996860325,0.004415982402861118,183.4975000238046
pessimistic,150,nearest_available,1,1,1,t00029-c00004,4,29,1,0,1,True,False,1,16.293375054374337,16.293375054374337,0.005999929271638393,0.00658305361866951,16.305958037264645
pessimistic,150,nearest_available,1,1,1,t00029-c00147,147,29,1,0,1,True,False,1,16.2605419754982,16.2605419754982,0.051875016652047634,0.004207948222756386,16.316624940373003
pessimistic,150,nearest_available,1,1,1,t00030-c00079,79,30,2,0,2,True,False,1,5.867416970431805,27.74633397348225,0.009124982170760632,0.007875030860304832,27.763333986513317
pessimistic,150,nearest_available,1,1,1,t00030-c00147,147,30,1,0,1,True,False,1,18.99162493646145,18.99162493646145,8.774957968853414,0.004625064320862293,27.771207969635725
pessimistic,150,nearest_available,1,1,1,t00031-c00090,90,31,3,1,3,True,False,1,46.49462504312396,439.68666600994766,20.71570896077901,0.0038750004023313522,460.406249971129
pessimistic,150,nearest_available,1,1,1,t00031-c00147,147,31,2,0,2,True,False,1,12.106916052289307,35.20054102409631,0.010624993592500687,0.007375027053058147,35.21854104474187
pessimistic,150,nearest_available,1,1,1,t00032-c00000,0,32,2,0,2,True,False,1,410.9326669713482,424.174707964994,0.009709037840366364,0.010582967661321163,424.1949999704957
pessimistic,150,nearest_available,1,1,1,t00032-c00066,66,32,3,0,3,True,False,1,10.357375023886561,403.54887500870973,20.681999973021448,0.006209011189639568,424.2370839929208
pessimistic,150,nearest_available,1,1,1,t00034-c00044,44,34,4,2,4,True,False,1,371.1469169938937,582.6071250485256,0.013166922144591808,0.011292053386569023,582.6315840240568
pessimistic,150,nearest_available,1,1,1,t00034-c00090,90,34,1,1,1,True,False,1,157.33125002589077,157.33125002589077,141.009374987334,0.009709037840366364,298.35033405106515
pessimistic,150,nearest_available,1,1,1,t00035-c00091,91,35,4,0,4,True,False,1,111.967624980025,297.50020790379494,0.09187508840113878,0.005832989700138569,297.5979159818962
pessimistic,150,nearest_available,1,1,1,t00036-c00016,16,36,1,3,1,True,False,1,1033.8395830476657,1033.8395830476657,151.65374998468906,0.010167015716433525,1185.5035000480711
pessimistic,150,nearest_available,1,1,1,t00036-c00047,47,36,3,1,3,True,False,1,304.73408300895244,391.03200007230043,0.07266702596098185,0.005332985892891884,391.1100000841543
pessimistic,150,nearest_available,1,1,1,t00036-c00075,75,36,4,2,4,True,False,1,514.2062499653548,890.0684589752927,0.10979105718433857,0.005791895091533661,890.1840419275686
pessimistic,150,nearest_available,1,1,1,t00036-c00127,127,36,2,0,2,True,False,1,185.21354102995247,214.82870797626674,68.39416699949652,0.005958019755780697,283.22883299551904
pessimistic,150,nearest_available,1,1,1,t00037-c00004,4,37,2,0,2,True,False,1,20.51016699988395,66.16745796054602,40.649875067174435,0.008541974239051342,106.8258750019595
pessimistic,150,nearest_available,1,1,1,t00038-c00004,4,38,4,2,4,True,False,1,812.9532920429483,855.5103749968112,0.012125005014240742,0.010083080269396305,855.5325830820948
pessimistic,150,nearest_available,1,1,1,t00038-c00044,44,38,2,0,2,True,False,1,145.5636250320822,397.0302080269903,101.03541694115847,0.012125005014240742,498.077749973163
pessimistic,150,nearest_available,1,1,1,t00039-c00060,60,39,4,0,4,True,False,1,128.557667019777,294.28837506566197,0.08841697126626968,0.006124959327280521,294.3829169962555
pessimistic,150,nearest_available,1,1,1,t00042-c00060,60,42,2,0,2,True,False,1,86.5760410670191,191.10087503213435,0.01554097980260849,0.009292038157582283,191.12570805009454
pessimistic,150,nearest_available,1,1,1,t00042-c00065,65,42,1,1,1,True,False,1,373.83866705931723,373.83866705931723,0.08779193740338087,0.005207955837249756,373.93166695255786
pessimistic,150,nearest_available,1,1,1,t00042-c00098,98,42,2,0,2,True,False,1,86.52416709810495,191.0490000154823,0.09020802099257708,0.004417030140757561,191.14362506661564
pessimistic,150,nearest_available,1,1,1,t00043-c00060,60,43,2,0,2,True,False,1,56.51154206134379,124.15966705884784,57.59045796003193,0.009875046089291573,181.76000006496906
pessimistic,150,nearest_available,1,1,1,t00044-c00006,6,44,2,0,2,True,False,1,395.5098750302568,528.0651249922812,31.78154199849814,0.01083302777260542,559.857500018552
pessimistic,150,nearest_available,1,1,1,t00044-c00030,30,44,4,0,4,True,False,1,295.29612499754876,559.8079159390181,0.07720908615738153,0.005040899850428104,559.8901659250259
pessimistic,150,nearest_available,1,1,1,t00044-c00060,60,44,4,0,4,True,False,1,210.43095795903355,528.0151249608025,31.87245805747807,0.004041939973831177,559.8916249582544
pessimistic,150,nearest_available,1,1,1,t00044-c00120,120,44,2,0,2,True,False,1,87.55029202438891,287.2331669786945,272.6544999750331,0.0038750004023313522,559.8915419541299
pessimistic,150,nearest_available,1,1,1,t00045-c00043,43,45,4,2,4,True,False,1,133.7479589274153,289.8937499849126,0.014833989553153515,0.010416028089821339,289.91900000255555
pessimistic,150,nearest_available,1,1,1,t00045-c00047,47,45,3,0,3,True,False,1,17.03762507531792,71.54833304230124,0.009958050213754177,0.008208910003304482,71.5665000025183
pessimistic,150,nearest_available,1,1,1,t00048-c00043,43,48,4,0,4,True,False,1,77.2063749609515,329.1012500412762,0.016749952919781208,0.013333046808838844,329.13133304100484
pessimistic,150,nearest_available,1,1,1,t00048-c00085,85,48,3,0,3,True,False,1,7.836207980290055,217.02175005339086,112.15866589918733,0.006209011189639568,329.1866249637678
pessimistic,150,nearest_available,1,1,1,t00049-c00046,46,49,2,0,2,True,False,1,128.48395889159292,273.80095899570733,40.68104096222669,0.01133396290242672,314.49333392083645
pessimistic,150,nearest_available,1,1,1,t00049-c00059,59,49,3,0,3,True,False,1,29.909417033195496,200.32162498682737,114.23708300571889,0.005958951078355312,314.5646669436246
pessimistic,150,nearest_available,1,1,1,t00049-c00062,62,49,3,0,3,True,False,1,128.43975005671382,314.42229205276817,0.1438749022781849,0.004458008334040642,314.5706249633804
pessimistic,150,nearest_available,1,1,1,t00050-c00062,62,50,3,0,3,True,False,1,18.907250021584332,82.88658305536956,0.01662492286413908,0.01083302777260542,82.9140410060063
pessimistic,150,nearest_available,1,1,1,t00051-c00071,71,51,1,0,1,True,False,1,58.681667083874345,58.681667083874345,33.65220793057233,0.01008401159197092,92.34395902603865
pessimistic,150,nearest_available,1,1,1,t00051-c00137,137,51,2,0,2,True,False,1,29.737166012637317,92.29099994990975,0.08208304643630981,0.006582937203347683,92.3796659335494
pessimistic,150,nearest_available,1,1,1,t00052-c00025,25,52,2,0,2,True,False,1,15.033292002044618,47.20791697036475,0.008375034667551517,0.00795791856944561,47.22424992360175
pessimistic,150,nearest_available,1,1,1,t00054-c00044,44,54,3,0,3,True,False,1,117.34279105439782,440.36991603206843,0.014499993994832039,0.011041993275284767,440.39545801933855
pessimistic,150,nearest_available,1,1,1,t00054-c00063,63,54,2,0,2,True,False,1,103.08620799332857,372.60387500282377,67.84291693475097,0.005125068128108978,440.45191700570285
pessimistic,150,nearest_available,1,1,1,t00054-c00130,130,54,3,0,3,True,False,1,5.9310420183464885,372.57849995512515,67.87879206240177,0.004124944098293781,440.4614169616252
pessimistic,150,nearest_available,1,1,1,t00055-c00098,98,55,3,0,3,True,False,1,5.258499993942678,26.026375009678304,0.01037493348121643,0.0076249707490205765,26.04437491390854
pessimistic,150,nearest_available,1,1,1,t00056-c00098,98,56,3,0,3,True,False,1,9.68550005927682,34.38004106283188,0.010584015399217606,0.007457914762198925,34.398082992993295
pessimistic,150,nearest_available,1,1,1,t00056-c00121,121,56,6,2,6,True,False,1,108.7215410079807,305.22479105275124,0.022958964109420776,0.011041061952710152,305.2587910788134
pessimistic,150,nearest_available,1,1,1,t00056-c00122,122,56,4,2,4,True,False,1,170.11054197791964,305.20112498197705,0.09795802179723978,0.005541951395571232,305.30462495516986
pessimistic,150,nearest_available,1,1,1,t00057-c00078,78,57,2,0,2,True,False,1,33.54279196355492,67.36200000159442,0.011416967026889324,0.00825000461190939,67.38166697323322
pessimistic,150,nearest_available,1,1,1,t00057-c00130,130,57,3,0,3,True,False,1,8.318834006786346,44.198542018420994,23.18766701500863,0.005375011824071407,67.3915840452537
pessimistic,150,nearest_available,1,1,1,t00058-c00120,120,58,4,2,4,True,False,1,517.0461660018191,909.6051249653101,0.10425003711134195,0.005582929588854313,909.7149579320103
pessimistic,150,nearest_available,1,1,1,t00059-c00063,63,59,3,0,3,True,False,1,62.547874986194074,189.99495799653232,0.014167046174407005,0.012582982890307903,190.02170802559704
pessimistic,150,nearest_available,1,1,1,t00060-c00044,44,60,3,0,3,True,False,1,130.57941698934883,515.928833046928,0.015959027223289013,0.012082979083061218,515.9568750532344
pessimistic,150,nearest_available,1,1,1,t00060-c00046,46,60,6,2,6,True,False,1,641.8592089321464,966.8658339651302,0.016625039279460907,0.011749914847314358,966.8942089192569
pessimistic,150,nearest_available,1,1,1,t00061-c00062,62,61,3,0,3,True,False,1,38.50345895625651,108.61941694747657,0.014625024050474167,0.010082963854074478,108.64412493538111
pessimistic,150,nearest_available,1,1,1,t00062-c00022,22,62,4,2,4,True,False,1,391.80895895697176,516.4229589281604,0.01425005029886961,0.011499971151351929,516.4487089496106
pessimistic,150,nearest_available,1,1,1,t00062-c00122,122,62,4,0,4,True,False,1,85.22629202343524,299.2638750001788,40.98616703413427,0.006041955202817917,340.2560839895159
pessimistic,150,nearest_available,1,1,1,t00065-c00003,3,65,3,1,3,True,False,1,27.43504208046943,83.44891702290624,130.34162507392466,0.010707997716963291,213.80125009454787
pessimistic,150,nearest_available,1,1,1,t00065-c00063,63,65,6,2,6,True,False,1,277.23425009753555,1177.0452910568565,0.12862496078014374,0.00500003807246685,1177.1789160557091
pessimistic,150,nearest_available,1,1,1,t00066-c00062,62,66,3,0,3,True,False,1,142.28908298537135,212.84662501420826,0.08683302439749241,0.00566698145121336,212.93912502005696
pessimistic,150,nearest_available,1,1,1,t00066-c00078,78,66,2,0,2,True,False,1,26.46895800717175,70.73749997653067,142.20391598064452,0.004334026016294956,212.9457499831915
pessimistic,150,nearest_available,1,1,1,t00066-c00079,79,66,5,2,5,True,False,1,1259.6727919299155,1560.8057499630377,0.1217089593410492,0.005375011824071407,1560.9328339342028
pessimistic,150,nearest_available,1,1,1,t00067-c00022,22,67,1,0,1,True,False,1,393.46475002821535,393.46475002821535,568.7397080473602,0.015042023733258247,962.2195000993088
pessimistic,150,nearest_available,1,1,1,t00067-c00062,62,67,3,0,3,True,False,1,246.9837919343263,962.1607919689268,0.10099995415657759,0.005708076059818268,962.2674999991432
pessimistic,150,nearest_available,1,1,1,t00067-c00078,78,67,1,1,1,True,False,1,1045.7092500291765,1045.7092500291765,301.2260829564184,0.005458947271108627,1346.940791932866
pessimistic,150,nearest_available,1,1,1,t00068-c00004,4,68,1,0,1,True,False,1,261.170000070706,261.170000070706,122.45633394923061,0.010375049896538258,383.63670906983316
pessimistic,150,nearest_available,1,1,1,t00068-c00130,130,68,2,0,2,True,False,1,25.360250030644238,47.4414590280503,336.2694160314277,0.004375004209578037,383.71525006368756
pessimistic,150,nearest_available,1,1,1,t00068-c00136,136,68,4,0,4,True,False,1,117.46408301405609,383.54379206430167,0.16929092817008495,0.003750086762011051,383.71683307923377
pessimistic,150,nearest_available,1,1,1,t00069-c00063,63,69,4,0,4,True,False,1,228.06629200931638,861.5030000219122,0.01987488940358162,0.012375065125524998,861.5352499764413
pessimistic,150,nearest_available,1,1,1,t00069-c00099,99,69,2,0,2,True,False,1,444.7367090033367,861.4751249551773,0.11258397717028856,0.005458015948534012,861.5931669482961
pessimistic,150,nearest_available,1,1,1,t00069-c00116,116,69,3,0,3,True,False,1,84.98275000602007,350.69237498100847,510.9054589411244,0.004750094376504421,861.6025840165094
pessimistic,150,nearest_available,1,1,1,t00070-c00011,11,70,2,0,2,True,False,1,117.041458026506,149.91895807906985,0.009082956239581108,0.009541981853544712,149.93758301716298
pessimistic,150,nearest_available,1,1,1,t00070-c00099,99,70,2,0,2,True,False,1,37.03212505206466,80.80825000070035,69.16804099455476,0.005249981768429279,149.98154097702354
pessimistic,150,nearest_available,1,1,1,t00070-c00147,147,70,1,0,1,True,False,1,37.00625000055879,37.00625000055879,112.97470808494836,0.004166970029473305,149.98512505553663
pessimistic,150,nearest_available,1,1,1,t00071-c00092,92,71,4,0,4,True,False,1,127.03337497077882,463.1169999483973,0.020292005501687527,0.012625008821487427,463.14991696272045
pessimistic,150,nearest_available,1,1,1,t00071-c00126,126,71,3,0,3,True,False,1,163.62583404406905,400.0842090463266,63.09149996377528,0.005500041879713535,463.18120905198157
pessimistic,150,nearest_available,1,1,1,t00071-c00147,147,71,1,0,1,True,False,1,247.9874580167234,247.9874580167234,215.17279196996242,0.0038329744711518288,463.16408296115696
pessimistic,150,nearest_available,1,1,1,t00072-c00076,76,72,1,0,1,True,False,1,278.5904579795897,278.5904579795897,260.17966703511775,0.011541997082531452,538.78166701179
pessimistic,150,nearest_available,1,1,1,t00072-c00092,92,72,4,0,4,True,False,1,159.5829171128571,538.7290420476347,0.1230830093845725,0.007333001121878624,538.8594580581412
pessimistic,150,nearest_available,1,1,1,t00072-c00126,126,72,1,0,1,True,False,1,457.1270829765126,457.1270829765126,81.73600002191961,0.00466697383671999,538.8677499722689
