scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,load_aware,3,3,3,t00000-c00000,0,0,1,0,1,True,False,1,490.95804104581475,490.95804104581475,914.0103339450434,0.013916054740548134,1404.9822910455987
pessimistic,150,load_aware,3,3,3,t00000-c00013,13,0,4,1,4,True,False,1,1592.3145830165595,2751.9384999759495,162.09300002083182,0.014332938008010387,2914.0458329347894
pessimistic,150,load_aware,3,3,3,t00000-c00018,18,0,1,0,1,True,False,1,1134.7742920042947,1134.7742920042947,270.2270420268178,0.0066659413278102875,1405.0079999724403
pessimistic,150,load_aware,3,3,3,t00000-c00027,27,0,2,1,2,True,False,1,1592.2656670445576,2225.341792101972,688.7287079589441,0.006458954885601997,2914.0769590158015
pessimistic,150,load_aware,3,3,3,t00000-c00033,33,0,4,0,4,True,False,1,55.40012498386204,1246.6764159034938,158.3170840749517,0.005915993824601173,1404.99941597227
pessimistic,150,load_aware,3,3,3,t00000-c00038,38,0,1,0,1,True,False,1,96.86041704844683,96.86041704844683,1308.1372919259593,0.0037080608308315277,1405.001417035237
pessimistic,150,load_aware,3,3,3,t00000-c00041,41,0,1,0,1,True,False,1,1374.5770419482142,1374.5770419482142,30.432375031523407,0.0035830307751893997,1405.0130000105128
pessimistic,150,load_aware,3,3,3,t00000-c00078,78,0,1,0,1,True,False,1,428.0498749576509,428.0498749576509,976.9651669776067,0.0034159747883677483,1405.018457910046
pessimistic,150,load_aware,3,3,3,t00000-c00097,97,0,3,0,3,True,False,1,55.32016698271036,490.77316699549556,914.2429580679163,0.003374996595084667,1405.019500060007
pessimistic,150,load_aware,3,3,3,t00000-c00101,101,0,1,0,1,True,False,1,1374.5178750250489,1374.5178750250489,30.500584049150348,0.0029159709811210632,1405.0213750451803
pessimistic,150,load_aware,3,3,3,t00000-c00105,105,0,1,0,1,True,False,1,1134.6128749428317,1134.6128749428317,270.40666702669114,0.003125052899122238,1405.022667022422
pessimistic,150,load_aware,3,3,3,t00000-c00112,112,0,3,0,3,True,False,1,1134.5942079788074,1404.71387503203,0.30504202004522085,0.0034999102354049683,1405.0224169623107
pessimistic,150,load_aware,3,3,3,t00000-c00127,127,0,2,1,2,True,False,1,1592.0882909558713,2225.1642500050366,688.872457947582,0.003625056706368923,2914.040333009325
pessimistic,150,load_aware,3,3,3,t00001-c00038,38,1,1,0,1,True,False,1,229.24124996643513,229.24124996643513,1278.6672089714557,0.004832982085645199,1507.9132919199765
pessimistic,150,load_aware,3,3,3,t00001-c00041,41,1,1,0,1,True,False,1,1479.8800840508193,1479.8800840508193,28.029249981045723,0.004249974153935909,1507.913584006019
pessimistic,150,load_aware,3,3,3,t00001-c00075,75,1,3,0,3,True,False,1,248.74295806512237,1507.7200409723446,0.19304209854453802,0.004124944098293781,1507.9172080149874
pessimistic,150,load_aware,3,3,3,t00001-c00101,101,1,1,0,1,True,False,1,1479.8351660137996,1479.8351660137996,28.09187490493059,0.003500026650726795,1507.930540945381
pessimistic,150,load_aware,3,3,3,t00002-c00075,75,2,2,0,2,True,False,1,292.7112920442596,868.7678340356797,0.02154102548956871,0.016124919056892395,868.8054999802262
pessimistic,150,load_aware,3,3,3,t00002-c00126,126,2,3,0,3,True,False,1,72.54829199519008,868.7360839685425,0.10304106399416924,0.005541951395571232,868.8446669839323
pessimistic,150,load_aware,3,3,3,t00004-c00015,15,4,1,0,1,True,False,1,86.91458299290389,86.91458299290389,0.008917064405977726,0.010040937922894955,86.93354099523276
pessimistic,150,load_aware,3,3,3,t00004-c00126,126,4,1,0,1,True,False,1,68.50766704883426,68.50766704883426,18.45270802732557,0.006333924829959869,86.9667090009898
pessimistic,150,load_aware,3,3,3,t00005-c00097,97,5,1,0,1,True,False,1,17.646374995820224,17.646374995820224,0.007500057108700275,0.007375027053058147,17.661250079981983
pessimistic,150,load_aware,3,3,3,t00006-c00097,97,6,1,0,1,True,False,1,20.78095800243318,20.78095800243318,0.006792019121348858,0.006749993190169334,20.7945000147447
pessimistic,150,load_aware,3,3,3,t00007-c00109,109,7,3,0,3,True,False,1,35.88620899245143,98.61616708803922,0.014332938008010387,0.009999959729611874,98.64049998577684
