scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,abandoned,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,150,multistation,3,3,3,t00000-c00000,0,0,1,0,1,True,False,1,505.16925007104874,505.16925007104874,913.7036249740049,0.01337495632469654,1418.8862500013784
pessimistic,150,multistation,3,3,3,t00000-c00013,13,0,4,1,4,True,False,1,1606.6044999752194,2766.165417036973,164.63004192337394,0.013750046491622925,2930.8092090068385
pessimistic,150,multistation,3,3,3,t00000-c00018,18,0,1,0,1,True,False,1,1148.6443330068141,1148.6443330068141,270.2569999964908,0.006583984941244125,1418.9079169882461
pessimistic,150,multistation,3,3,3,t00000-c00027,27,0,2,1,2,True,False,1,1606.5550839994103,2237.848791992292,692.9816670017317,0.0061659375205636024,2930.836624931544
pessimistic,150,multistation,3,3,3,t00000-c00033,33,0,4,0,4,True,False,1,68.3660419890657,1260.949332965538,157.94204198755324,0.006375019438564777,1418.8977499725297
pessimistic,150,multistation,3,3,3,t00000-c00038,38,0,1,0,1,True,False,1,109.82774989679456,109.82774989679456,1309.069792041555,0.004166970029473305,1418.901708908379
pessimistic,150,multistation,3,3,3,t00000-c00041,41,0,1,0,1,True,False,1,1388.5219999356195,1388.5219999356195,30.391625012271106,0.003834022209048271,1418.9174589700997
pessimistic,150,multistation,3,3,3,t00000-c00078,78,0,1,0,1,True,False,1,441.25495792832226,441.25495792832226,977.6644170051441,0.003500026650726795,1418.922874960117
pessimistic,150,multistation,3,3,3,t00000-c00097,97,0,3,0,3,True,False,1,68.2815839536488,504.9781670095399,913.9424170134589,0.004415982402861118,1418.9250000054017
pessimistic,150,multistation,3,3,3,t00000-c00101,101,0,1,0,1,True,False,1,1388.4577500866726,1388.4577500866726,30.46779101714492,0.003208988346159458,1418.9287500921637
pessimistic,150,multistation,3,3,3,t00000-c00105,105,0,1,0,1,True,False,1,1148.4774160198867,1148.4774160198867,270.4513749340549,0.003125052899122238,1418.9319160068408
pessimistic,150,multistation,3,3,3,t00000-c00112,112,0,3,0,3,True,False,1,1148.4583750134334,1418.613375048153,0.314457924105227,0.003459048457443714,1418.9312920207158
pessimistic,150,multistation,3,3,3,t00000-c00127,127,0,2,1,2,True,False,1,1606.3722500111908,2237.665917025879,693.121499964036,0.0035410048440098763,2930.790957994759
pessimistic,150,multistation,3,3,3,t00001-c00038,38,1,1,0,1,True,False,1,229.44766597356647,229.44766597356647,1281.3104999950156,0.004749977961182594,1510.7629159465432
pessimistic,150,multistation,3,3,3,t00001-c00041,41,1,1,0,1,True,False,1,1482.3504169471562,1482.3504169471562,28.40691595338285,0.00370910856872797,1510.7610420091078
pessimistic,150,multistation,3,3,3,t00001-c00075,75,1,3,0,3,True,False,1,249.10054204519838,1510.5735840043053,0.18425006419420242,0.0038750004023313522,1510.7617090689018
pessimistic,150,multistation,3,3,3,t00001-c00101,101,1,1,0,1,True,False,1,1482.3043750366196,1482.3043750366196,28.46687496639788,0.0037080608308315277,1510.7749580638483
pessimistic,150,multistation,3,3,3,t00002-c00075,75,2,2,0,2,True,False,1,292.5983340246603,869.6199589176103,0.018750084564089775,0.013708020560443401,869.6524170227349
pessimistic,150,multistation,3,3,3,t00002-c00126,126,2,3,0,3,True,False,1,72.47883302625269,869.5898749865592,0.09241607040166855,0.00508397351950407,869.6873750304803
pessimistic,150,multistation,3,3,3,t00004-c00015,15,4,1,0,1,True,False,1,87.54008309915662,87.54008309915662,0.007291906513273716,0.008458038792014122,87.5558330444619
pessimistic,150,multistation,3,3,3,t00004-c00126,126,4,1,0,1,True,False,1,69.0880409674719,69.0880409674719,18.480292055755854,0.005041947588324547,87.57337497081608
pessimistic,150,multistation,3,3,3,t00005-c00097,97,5,1,0,1,True,False,1,17.558958963491023,17.558958963491023,0.008165952749550343,0.008167000487446785,17.57529191672802
pessimistic,150,multistation,3,3,3,t00006-c00097,97,6,1,0,1,True,False,1,20.60674992389977,20.60674992389977,0.007375027053058147,0.007292022928595543,20.621416973881423
pessimistic,150,multistation,3,3,3,t00007-c00109,109,7,3,0,3,True,False,1,35.52074998151511,97.63174992986023,0.013791956007480621,0.009875046089291573,97.655416931957
pessimistic,150,multistation,3,3,3,t00009-c00124,124,9,6,0,6,True,False,1,33.429957926273346,179.4404999818653,0.02316699828952551,0.012708012945950031,179.47637499310076
pessimistic,150,multistation,3,3,3,t00012-c00022,22,12,2,0,2,True,False,1,41.82133392896503,114.30795898195356,30.362582998350263,0.0113749410957098,144.68191692139953
pessimistic,150,multistation,3,3,3,t00012-c00106,106,12,3,0,3,True,False,1,59.6276669530198,144.62487492710352,0.09366706945002079,0.006249989382922649,144.72479198593646
pessimistic,150,multistation,3,3,3,t00013-c00106,106,13,2,0,2,True,False,1,22.126124938949943,33.62345800269395,0.009791925549507141,0.007458031177520752,33.64070795942098
pessimistic,150,multistation,3,3,3,t00014-c00008,8,14,1,0,1,True,False,1,14.522582991048694,14.522582991048694,0.005500041879713535,0.007457914762198925,14.535540947690606
pessimistic,150,multistation,3,3,3,t00015-c00002,2,15,1,0,1,True,False,1,60.77879201620817,60.77879201620817,0.0069999368861317635,0.007166992872953415,60.79295894596726
pessimistic,150,multistation,3,3,3,t00015-c00008,8,15,1,0,1,True,False,1,60.75370800681412,60.75370800681412,0.060832942835986614,0.004749977961182594,60.81929092761129
pessimistic,150,multistation,3,3,3,t00015-c00079,79,15,2,0,2,True,False,1,26.340542011894286,60.727749951183796,0.09333307389169931,0.004333909600973129,60.82541693467647
pessimistic,150,multistation,3,3,3,t00016-c00002,2,16,1,0,1,True,False,1,49.4874999858439,49.4874999858439,0.006249989382922649,0.00800006091594696,49.50175003614277
pessimistic,150,multistation,3,3,3,t00016-c00079,79,16,2,0,2,True,False,1,23.29995797481388,44.30924996268004,5.206250003539026,0.005749985575675964,49.52124995179474
