scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,load_aware,42,42,42,t00000-c00008,8,0,2,0,2,True,1,58.407916978467256,97.67820796696469,0.016083999071270227,0.014041026588529348,97.70833299262449
pessimistic,20,load_aware,42,42,42,t00011-c00019,19,11,3,0,3,True,1,40.33362498739734,113.41383401304483,0.01612497726455331,0.013458018656820059,113.44341700896621
pessimistic,20,load_aware,42,42,42,t00012-c00019,19,12,3,0,3,True,1,68.30391701078042,182.41645902162418,0.014416000340133905,0.013042008504271507,182.44391703046858
pessimistic,20,load_aware,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.056416959036142,11.056416959036142,0.006500049494206905,0.009874987881630659,11.07279199641198
pessimistic,20,load_aware,42,42,42,t00030-c00016,16,30,2,0,2,True,1,53.167083009611815,84.57091700984165,0.013791024684906006,0.013375014532357454,84.59808304905891
pessimistic,20,load_aware,42,42,42,t00031-c00016,16,31,2,0,2,True,1,54.988957999739796,89.18750000884756,0.015457975678145885,0.01333298860117793,89.21629097312689
pessimistic,20,load_aware,42,42,42,t00038-c00010,10,38,3,0,3,True,1,35.72670801077038,110.44758302159607,0.012708012945950031,0.014083983842283487,110.47437501838431
pessimistic,20,load_aware,42,42,42,t00039-c00005,5,39,1,0,1,True,1,414.05112500069663,414.05112500069663,0.009790994226932526,0.011167023330926895,414.0720830182545
pessimistic,20,load_aware,42,42,42,t00039-c00010,10,39,3,0,3,True,1,131.70600001467392,402.39287505391985,11.747207958251238,0.00708398874849081,414.1471670009196
pessimistic,20,load_aware,42,42,42,t00039-c00014,14,39,3,0,3,True,1,65.73933304753155,349.89066602429375,64.26433398155496,0.005041016265749931,414.16004102211446
pessimistic,20,load_aware,42,42,42,t00041-c00005,5,41,1,0,1,True,1,14.038207998964936,14.038207998964936,0.005417037755250931,0.007041962817311287,14.050666999537498
pessimistic,20,load_aware,42,42,42,t00045-c00002,2,45,3,0,3,True,1,27.82149997074157,99.61199999088421,0.012082979083061218,0.014083983842283487,99.63816695380956
pessimistic,20,load_aware,42,42,42,t00050-c00007,7,50,1,0,1,True,1,40.71983398171142,40.71983398171142,0.006458023563027382,0.006542017217725515,40.73283402249217
pessimistic,20,load_aware,42,42,42,t00050-c00013,13,50,1,0,1,True,1,40.6927089788951,40.6927089788951,0.05320797208696604,0.004208006430417299,40.75012495741248
pessimistic,20,load_aware,42,42,42,t00051-c00007,7,51,1,0,1,True,1,75.77462494373322,75.77462494373322,0.010083022061735392,0.012249976862221956,75.79695794265717
pessimistic,20,load_aware,42,42,42,t00051-c00013,13,51,1,0,1,True,1,75.75112499762326,75.75112499762326,0.07537502096965909,0.005832989700138569,75.83233300829306
pessimistic,20,load_aware,42,42,42,t00058-c00001,1,58,1,0,1,True,1,39.40354200312868,39.40354200312868,0.005791953299194574,0.00762502895668149,39.416958985384554
pessimistic,20,load_aware,42,42,42,t00060-c00003,3,60,1,0,1,True,1,63.47804196411744,63.47804196411744,0.006332993507385254,0.007334048859775066,63.4917090064846
pessimistic,20,load_aware,42,42,42,t00061-c00012,12,61,4,0,4,True,1,29.573625011835247,86.78137499373406,0.010041985660791397,0.009457988198846579,86.8008749675937
pessimistic,20,load_aware,42,42,42,t00085-c00006,6,85,1,0,1,True,1,21.230500016827136,21.230500016827136,0.005915993824601173,0.007499998901039362,21.243916009552777
pessimistic,20,load_aware,42,42,42,t00089-c00018,18,89,1,0,1,True,1,33.1288329907693,33.1288329907693,0.006749993190169334,0.007459020707756281,33.14304200466722
pessimistic,20,load_aware,42,42,42,t00095-c00000,0,95,3,0,3,True,1,84.56175000173971,154.71379196969792,0.008458038792014122,0.008832954335957766,154.7310829628259
pessimistic,20,load_aware,42,42,42,t00095-c00018,18,95,1,0,1,True,1,36.33412497583777,36.33412497583777,118.4136249939911,0.004834029823541641,154.75258399965242
pessimistic,20,load_aware,42,42,42,t00101-c00014,14,101,2,0,2,True,1,46.71562497969717,78.9690000237897,0.009249954018741846,0.008750008419156075,78.9869999862276
pessimistic,20,load_aware,42,42,42,t00102-c00014,14,102,2,0,2,True,1,89.09025002503768,148.26529199490324,0.00966701190918684,0.008750008419156075,148.28370901523158
pessimistic,20,load_aware,42,42,42,t00103-c00014,14,103,3,0,3,True,1,126.76308397203684,338.5665839887224,0.011750031262636185,0.01029099803417921,338.58862501801923
pessimistic,20,load_aware,42,42,42,t00104-c00014,14,104,3,0,3,True,1,111.45762499654666,298.165499989409,0.012459000572562218,0.012165983207523823,298.1901249731891
pessimistic,20,load_aware,42,42,42,t00107-c00001,1,107,1,0,1,True,1,77.94187497347593,77.94187497347593,0.00604201341047883,0.007666007149964571,77.95558299403638
pessimistic,20,load_aware,42,42,42,t00107-c00009,9,107,1,0,1,True,1,51.028374989982694,51.028374989982694,26.950208004564047,0.004875008016824722,77.98345800256357
pessimistic,20,load_aware,42,42,42,t00108-c00001,1,108,1,0,1,True,1,24.116125016007572,24.116125016007572,0.00566698145121336,0.006999995093792677,24.12879199255258
pessimistic,20,load_aware,42,42,42,t00109-c00001,1,109,1,0,1,True,1,40.445457969326526,40.445457969326526,0.006249989382922649,0.007792026735842228,40.45949998544529
pessimistic,20,load_aware,42,42,42,t00111-c00001,1,111,3,0,3,True,1,71.87670801067725,181.553750007879,0.009665964171290398,0.009209034033119678,181.5726250060834
pessimistic,20,load_aware,42,42,42,t00117-c00015,15,117,1,0,1,True,1,18.29058298608288,18.29058298608288,0.005542009603232145,0.00662502134218812,18.302750017028302
pessimistic,20,load_aware,42,42,42,t00118-c00015,15,118,2,0,2,True,1,26.80325001711026,39.58395798690617,0.006832997314631939,0.007125025149434805,39.59791600937024
pessimistic,20,load_aware,42,42,42,t00120-c00011,11,120,1,0,1,True,1,40.50599999027327,40.50599999027327,0.007167051080614328,0.007707974873483181,40.520875016227365
pessimistic,20,load_aware,42,42,42,t00121-c00015,15,121,1,0,1,True,1,16.75541599979624,16.75541599979624,0.006499991286545992,0.008750008419156075,16.770665999501944
pessimistic,20,load_aware,42,42,42,t00125-c00015,15,125,2,0,2,True,1,32.73362497566268,55.83625001600012,0.007166992872953415,0.008124974556267262,55.85154198342934
pessimistic,20,load_aware,42,42,42,t00126-c00015,15,126,2,0,2,True,1,26.04654198512435,44.408458983525634,0.00662502134218812,0.007916009053587914,44.42300001392141
pessimistic,20,load_aware,42,42,42,t00155-c00004,4,155,1,0,1,True,1,64.72275004489347,64.72275004489347,0.011958007235080004,0.01029198756441474,64.74500003969297
pessimistic,20,load_aware,42,42,42,t00156-c00004,4,156,4,0,4,True,1,208.0060839653015,496.2417089845985,0.012041011359542608,0.011499971151351929,496.2652499671094
pessimistic,20,load_aware,42,42,42,t00156-c00017,17,156,3,0,3,True,1,32.70545799750835,328.12787499278784,168.17458299919963,0.005166977643966675,496.30762496963143
pessimistic,20,load_aware,42,42,42,t00157-c00017,17,157,3,0,3,True,1,39.261542027816176,103.86112501146272,0.00966701190918684,0.009416020475327969,103.88020804384723
pessimistic,20,load_aware,42,42,42,t00160-c00005,5,160,1,0,1,True,1,19.253208010923117,19.253208010923117,0.004957953933626413,0.006709014996886253,19.26487497985363
pessimistic,20,load_aware,42,42,42,t00162-c00017,17,162,1,0,1,True,1,30.7972920127213,30.7972920127213,0.0076669966802001,0.008707982487976551,30.813666991889477
pessimistic,20,load_aware,42,42,42,t00165-c00017,17,165,1,0,1,True,1,25.10087500559166,25.10087500559166,0.006249989382922649,0.007208960596472025,25.114333955571055
pessimistic,20,load_aware,42,42,42,t00167-c00001,1,167,3,0,3,True,1,48.16641699289903,143.62975000403821,0.008917006198316813,0.008832954335957766,143.6474999645725
pessimistic,20,load_aware,42,42,42,t00171-c00017,17,171,2,0,2,True,1,36.63845895789564,61.86558399349451,0.009082956239581108,0.008292030543088913,61.88295898027718
pessimistic,20,load_aware,42,42,42,t00178-c00017,17,178,2,0,2,True,1,36.56295797554776,63.71812499128282,0.008541974239051342,0.008791044820100069,63.73545801034197
pessimistic,20,load_aware,42,42,42,t00181-c00017,17,181,1,0,1,True,1,24.753917008638382,24.753917008638382,0.0077080330811440945,0.007458962500095367,24.76908400421962
pessimistic,20,load_aware,42,42,42,t00183-c00017,17,183,3,0,3,True,1,28.239915962330997,94.30779097601771,0.009374984074383974,0.007792026735842228,94.32495798682794
pessimistic,20,load_aware,42,42,42,t00186-c00017,17,186,1,0,1,True,1,26.315332972444594,26.315332972444594,0.005959009286016226,0.006749993190169334,26.32804197492078
pessimistic,20,load_aware,42,42,42,t00213-c00001,1,213,1,0,1,True,1,27.7739170123823,27.7739170123823,0.005125009920448065,0.006832997314631939,27.78587501961738
pessimistic,20,load_aware,42,42,42,t00215-c00012,12,215,3,0,3,True,1,28.930582979228348,77.57183298235759,0.011292053386569023,0.010124989785254002,77.59325002552941
