scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,multistation_rep,42,42,42,t00000-c00008,8,0,2,0,2,True,1,56.19412497617304,94.28283298620954,0.013417040463536978,0.013124954421073198,94.30937498109415
pessimistic,20,multistation_rep,42,42,42,t00011-c00019,19,11,3,0,3,True,1,39.632415981031954,107.49829094856977,0.01008401159197092,0.010457995813339949,107.51883295597509
pessimistic,20,multistation_rep,42,42,42,t00012-c00019,19,12,3,0,3,True,1,66.3020420470275,178.1316670239903,0.01191598130390048,0.009750016033649445,178.15333302132785
pessimistic,20,multistation_rep,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.031958973035216,11.031958973035216,0.005333044100552797,0.007416994776576757,11.044709011912346
pessimistic,20,multistation_rep,42,42,42,t00030-c00016,16,30,2,0,2,True,1,53.66008298005909,84.75399995222688,0.009583018254488707,0.01070898724719882,84.77429195772856
pessimistic,20,multistation_rep,42,42,42,t00031-c00016,16,31,2,0,2,True,1,53.7229580222629,87.45562500553206,0.009166018571704626,0.009374984074383974,87.47416600817814
pessimistic,20,multistation_rep,42,42,42,t00038-c00010,10,38,3,0,3,True,1,35.49829201074317,113.54645795654505,0.016083999071270227,0.01708301715552807,113.57962497277185
pessimistic,20,multistation_rep,42,42,42,t00039-c00005,5,39,1,0,1,True,1,409.214332990814,409.214332990814,0.010957999620586634,0.01366704236716032,409.23895803280175
pessimistic,20,multistation_rep,42,42,42,t00039-c00010,10,39,3,0,3,True,1,129.83375001931563,397.4959159968421,11.823916982393712,0.007833004929125309,409.3276659841649
pessimistic,20,multistation_rep,42,42,42,t00039-c00014,14,39,3,0,3,True,1,65.86437503574416,344.9110420187935,64.42341697402298,0.005041016265749931,409.33950000908226
pessimistic,20,multistation_rep,42,42,42,t00041-c00005,5,41,1,0,1,True,1,14.875167049467564,14.875167049467564,0.01579197123646736,0.018915976397693157,14.909874997101724
pessimistic,20,multistation_rep,42,42,42,t00045-c00002,2,45,3,0,3,True,1,42.72016597678885,129.81358298566192,0.015041965525597334,0.02579099964350462,129.85441595083103
pessimistic,20,multistation_rep,42,42,42,t00050-c00007,7,50,1,0,1,True,1,42.51137503888458,42.51137503888458,0.016708974726498127,0.018291000742465258,42.54637501435354
pessimistic,20,multistation_rep,42,42,42,t00050-c00013,13,50,1,0,1,True,1,42.48666699277237,42.48666699277237,0.1267909538000822,0.006084039341658354,42.61954198591411
pessimistic,20,multistation_rep,42,42,42,t00051-c00007,7,51,1,0,1,True,1,76.30495802732185,76.30495802732185,0.017499958630651236,0.02270803088322282,76.34516601683572
pessimistic,20,multistation_rep,42,42,42,t00051-c00013,13,51,1,0,1,True,1,76.23416697606444,76.23416697606444,0.09958300506696105,0.004708010237663984,76.33845799136907
