scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,greedy,42,42,42,t00000-c00008,8,0,1,0,1,True,1,40.201624971814454,40.201624971814454,0.018208986148238182,0.019250030163675547,40.23908398812637
pessimistic,20,greedy,42,42,42,t00011-c00019,19,11,1,0,1,True,1,38.739917043130845,38.739917043130845,0.010832969564944506,0.011791998986154795,38.762542011681944
pessimistic,20,greedy,42,42,42,t00012-c00019,19,12,1,0,1,True,1,66.63745798869058,66.63745798869058,0.013083044905215502,0.011666968930512667,66.66220800252631
pessimistic,20,greedy,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.281790968496352,11.281790968496352,0.00504200579598546,0.006999995093792677,11.29383296938613
pessimistic,20,greedy,42,42,42,t00030-c00016,16,30,1,0,1,True,1,53.906708024442196,53.906708024442196,0.0072499969974160194,0.008124974556267262,53.92208299599588
pessimistic,20,greedy,42,42,42,t00031-c00016,16,31,1,0,1,True,1,53.52458299603313,53.52458299603313,0.007707974873483181,0.01004204386845231,53.54233301477507
pessimistic,20,greedy,42,42,42,t00038-c00010,10,38,1,0,1,True,1,30.665915983263403,30.665915983263403,0.005709007382392883,0.007166003342717886,30.678790993988514
pessimistic,20,greedy,42,42,42,t00039-c00005,5,39,1,0,1,True,1,152.54237496992573,152.54237496992573,0.008917006198316813,0.011333031579852104,152.5626250077039
pessimistic,20,greedy,42,42,42,t00039-c00010,10,39,1,0,1,True,1,87.43941702414304,87.43941702414304,65.18387497635558,0.005333044100552797,152.62862504459918
pessimistic,20,greedy,42,42,42,t00039-c00014,14,39,1,0,1,True,1,141.2116250139661,141.2116250139661,11.418415990192443,0.004208995960652828,152.6342500001192
pessimistic,20,greedy,42,42,42,t00041-c00005,5,41,1,0,1,True,1,13.760959031060338,13.760959031060338,0.004999979864805937,0.006415997631847858,13.772375008556992
pessimistic,20,greedy,42,42,42,t00045-c00002,2,45,1,0,1,True,1,34.5931249903515,34.5931249903515,0.009167008101940155,0.009416951797902584,34.61170895025134
pessimistic,20,greedy,42,42,42,t00050-c00007,7,50,1,0,1,True,1,41.38941696146503,41.38941696146503,0.021791027393192053,0.015416997484862804,41.426624986343086
