scenario,nb_cars,method,seed,world_seed,grid_seed,kind,label,count,rate
pessimistic,40,bramev_event_score,42,42,42,observed,abs,22,0.1964
pessimistic,40,bramev_event_score,42,42,42,observed,early,13,0.1161
pessimistic,40,bramev_event_score,42,42,42,observed,late,31,0.2768
pessimistic,40,bramev_event_score,42,42,42,observed,pres,46,0.4107
pessimistic,40,bramev_event_score,42,42,42,intent,abs,22,0.1964
pessimistic,40,bramev_event_score,42,42,42,intent,early,17,0.1518
pessimistic,40,bramev_event_score,42,42,42,intent,late,27,0.2411
pessimistic,40,bramev_event_score,42,42,42,intent,pres,46,0.4107
pessimistic,40,bramev_event_score,42,42,42,reclassified,early->late,4,
