scenario,nb_cars,method,seed,world_seed,grid_seed,kind,label,count,rate
pessimistic,40,random_feasible,42,42,42,observed,abs,22,0.2
pessimistic,40,random_feasible,42,42,42,observed,early,13,0.1182
pessimistic,40,random_feasible,42,42,42,observed,late,31,0.2818
pessimistic,40,random_feasible,42,42,42,observed,pres,44,0.4
pessimistic,40,random_feasible,42,42,42,intent,abs,22,0.2
pessimistic,40,random_feasible,42,42,42,intent,early,17,0.1545
pessimistic,40,random_feasible,42,42,42,intent,late,27,0.2455
pessimistic,40,random_feasible,42,42,42,intent,pres,44,0.4
pessimistic,40,random_feasible,42,42,42,reclassified,early->late,4,
