scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,min_waiting,42,42,42,t00000-c00008,8,0,2,0,2,True,1,107.73070901632309,325.6040420383215,92.24262495990843,0.012042000889778137,417.8587089991197
pessimistic,40,min_waiting,42,42,42,t00000-c00020,20,0,3,0,3,True,1,229.7643329948187,393.86570797069,24.04124999884516,0.006583984941244125,417.9135419544764
pessimistic,40,min_waiting,42,42,42,t00000-c00024,24,0,1,0,1,True,1,229.74345897091553,229.74345897091553,188.1727910367772,0.004458997864276171,417.920709005557
pessimistic,40,min_waiting,42,42,42,t00000-c00025,25,0,1,0,1,True,1,393.82574998307973,393.82574998307973,24.094958032947034,0.003708992153406143,417.92441700818017
pessimistic,40,min_waiting,42,42,42,t00000-c00033,33,0,1,0,1,True,1,107.6435839640908,107.6435839640908,310.2937080548145,0.004125002305954695,417.94141702121124
pessimistic,40,min_waiting,42,42,42,t00000-c00034,34,0,2,0,2,True,1,253.6614590208046,417.7286250051111,0.21191698033362627,0.0037919962778687477,417.9443339817226
pessimistic,40,min_waiting,42,42,42,t00001-c00025,25,1,1,0,1,True,1,33.76516600837931,33.76516600837931,0.006292015314102173,0.006875023245811462,33.778333046939224
pessimistic,40,min_waiting,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.548459004610777,90.06583399605006,0.015375029761344194,0.015207973774522543,90.09641699958593
pessimistic,40,min_waiting,42,42,42,t00012-c00019,19,12,3,0,3,True,1,56.94475001655519,170.44337501283735,0.01737498678267002,0.01329201040789485,170.47404201002792
pessimistic,40,min_waiting,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.081624950747937,11.081624950747937,0.00600004568696022,0.0076249707490205765,11.095249967183918
pessimistic,40,min_waiting,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.377290974371135,24.377290974371135,0.006667047273367643,0.008291972335428,24.39224999397993
pessimistic,40,min_waiting,42,42,42,t00025-c00037,37,25,2,0,2,True,1,30.358124990016222,49.92874996969476,0.011584023013710976,0.010166026186197996,49.95050001889467
pessimistic,40,min_waiting,42,42,42,t00026-c00037,37,26,4,0,4,True,1,39.53412501141429,111.63237504661083,0.01233397051692009,0.009750016033649445,111.6544590331614
pessimistic,40,min_waiting,42,42,42,t00027-c00037,37,27,3,0,3,True,1,35.37770902039483,86.30349999293685,0.01433398574590683,0.01083302777260542,86.32866700645536
pessimistic,40,min_waiting,42,42,42,t00030-c00016,16,30,2,0,2,True,1,51.88012501457706,84.96474998537451,0.01733400858938694,0.01554097980260849,84.9976249737665
pessimistic,40,min_waiting,42,42,42,t00031-c00016,16,31,2,0,2,True,1,58.675083972048014,99.20629195403308,0.018125050701200962,0.019832979887723923,99.244249984622
pessimistic,40,min_waiting,42,42,42,t00038-c00010,10,38,3,0,3,True,1,31.611292040906847,98.82850002031773,0.015333003830164671,0.01387501833960414,98.8577080424875
pessimistic,40,min_waiting,42,42,42,t00039-c00005,5,39,1,0,1,True,1,411.59262496512383,411.59262496512383,0.011209049262106419,0.01129100564867258,411.6151250200346
pessimistic,40,min_waiting,42,42,42,t00039-c00010,10,39,3,0,3,True,1,130.77541696839035,402.16470800805837,9.511083946563303,0.007375027053058147,411.68316698167473
pessimistic,40,min_waiting,42,42,42,t00039-c00014,14,39,3,0,3,True,1,66.43816595897079,348.8631660002284,62.82441696384922,0.005333044100552797,411.69291600817814
pessimistic,40,min_waiting,42,42,42,t00040-c00033,33,40,1,0,1,True,1,35.224083985667676,35.224083985667676,0.007166003342717886,0.006916990969330072,35.238166979979724
pessimistic,40,min_waiting,42,42,42,t00041-c00005,5,41,1,0,1,True,1,11.227250040974468,11.227250040974468,0.0071249669417738914,0.008333008736371994,11.242708016652614
pessimistic,40,min_waiting,42,42,42,t00044-c00027,27,44,1,0,1,True,1,23.61108298646286,23.61108298646286,0.00825000461190939,0.008707982487976551,23.628040973562747
pessimistic,40,min_waiting,42,42,42,t00045-c00002,2,45,3,0,3,True,1,27.510249987244606,100.11279198806733,0.011708005331456661,0.013459008187055588,100.13795900158584
pessimistic,40,min_waiting,42,42,42,t00050-c00007,7,50,1,0,1,True,1,47.6460829959251,47.6460829959251,0.00929197994992137,0.008833012543618679,47.66420798841864
pessimistic,40,min_waiting,42,42,42,t00050-c00013,13,50,1,0,1,True,1,47.61866602348164,47.61866602348164,0.0718339579179883,0.005165988113731146,47.69566596951336
pessimistic,40,min_waiting,42,42,42,t00051-c00007,7,51,1,0,1,True,1,271.043999993708,271.043999993708,0.013582990504801273,0.011999974958598614,271.0695829591714
pessimistic,40,min_waiting,42,42,42,t00051-c00013,13,51,1,0,1,True,1,271.0184999741614,271.0184999741614,0.08891697507351637,0.004708010237663984,271.11212495947257
pessimistic,40,min_waiting,42,42,42,t00052-c00038,38,52,1,0,1,True,1,25.111457973252982,25.111457973252982,0.008542032446712255,0.009082956239581108,25.129082961939275
pessimistic,40,min_waiting,42,42,42,t00054-c00025,25,54,6,1,6,True,1,33.09533401625231,274.057750008069,0.01941696973517537,0.014083052519708872,274.09125003032386
pessimistic,40,min_waiting,42,42,42,t00057-c00023,23,57,1,0,1,True,1,57.37666698405519,57.37666698405519,78.77320802072063,0.008917006198316813,136.15879201097414
pessimistic,40,min_waiting,42,42,42,t00057-c00038,38,57,3,0,3,True,1,90.03999998094514,136.11033302731812,0.09095895802602172,0.005375011824071407,136.2066669971682
pessimistic,40,min_waiting,42,42,42,t00058-c00001,1,58,1,0,1,True,1,127.43699998827651,127.43699998827651,0.010334013495594263,0.009874987881630659,127.45720898965374
pessimistic,40,min_waiting,42,42,42,t00058-c00038,38,58,3,0,3,True,1,29.842042014934123,127.40925000980496,0.07987499702721834,0.005999987479299307,127.49512499431148
pessimistic,40,min_waiting,42,42,42,t00060-c00003,3,60,1,0,1,True,1,42.03745804261416,42.03745804261416,0.008458970114588737,0.011541007552295923,42.05745802028105
pessimistic,40,min_waiting,42,42,42,t00061-c00012,12,61,4,0,4,True,1,23.81579199573025,78.80466699134558,0.00962504418566823,0.008124974556267262,78.82241701008752
pessimistic,40,min_waiting,42,42,42,t00063-c00037,37,63,2,0,2,True,1,17.447374993935227,46.09924997203052,0.009209034033119678,0.007999944500625134,46.116458950564265
pessimistic,40,min_waiting,42,42,42,t00064-c00023,23,64,3,0,3,True,1,36.699082993436605,147.8982919943519,0.01591601176187396,0.012249976862221956,147.926457982976
pessimistic,40,min_waiting,42,42,42,t00066-c00036,36,66,3,0,3,True,1,42.01395803829655,107.53066703910008,0.014040968380868435,0.010791991371661425,107.55549999885261
pessimistic,40,min_waiting,42,42,42,t00067-c00039,39,67,4,0,4,True,1,41.05875000823289,130.9509999700822,0.014666991773992777,0.01025001984089613,130.97591698169708
pessimistic,40,min_waiting,42,42,42,t00070-c00039,39,70,4,0,4,True,1,43.53891697246581,180.60779199004173,0.024707987904548645,0.01225003506988287,180.64475001301616
pessimistic,40,min_waiting,42,42,42,t00085-c00006,6,85,1,0,1,True,1,25.994625000748783,25.994625000748783,0.007542024832218885,0.00825000461190939,26.01041703019291
pessimistic,40,min_waiting,42,42,42,t00089-c00018,18,89,1,0,1,True,1,33.38437498314306,33.38437498314306,0.010041054338216782,0.008333998266607523,33.402750035747886
pessimistic,40,min_waiting,42,42,42,t00091-c00032,32,91,3,0,3,True,1,37.37041697604582,104.47191697312519,0.011333031579852104,0.008874980267137289,104.49212498497218
pessimistic,40,min_waiting,42,42,42,t00095-c00000,0,95,3,0,3,True,1,85.39312501670793,155.61045799404383,0.010791991371661425,0.01066701952368021,155.63191700493917
pessimistic,40,min_waiting,42,42,42,t00095-c00018,18,95,1,0,1,True,1,37.76587499305606,37.76587499305606,117.90054204175249,0.004832982085645199,155.6712500168942
pessimistic,40,min_waiting,42,42,42,t00097-c00030,30,97,3,0,3,True,1,319.77349997032434,625.6897909916006,0.020292005501687527,0.013416982255876064,625.7234999793582
pessimistic,40,min_waiting,42,42,42,t00097-c00032,32,97,3,0,3,True,1,319.74683300359175,625.6631250143982,0.09829096961766481,0.00604201341047883,625.7674579974264
pessimistic,40,min_waiting,42,42,42,t00099-c00028,28,99,1,0,1,True,1,42.79812501044944,42.79812501044944,0.011415977496653795,0.010167015716433525,42.81970800366253
pessimistic,40,min_waiting,42,42,42,t00101-c00014,14,101,2,0,2,True,1,45.22004199679941,77.37295801052824,0.010416959412395954,0.009583018254488707,77.39295798819512
pessimistic,40,min_waiting,42,42,42,t00102-c00014,14,102,2,0,2,True,1,77.80291704693809,134.01529204566032,0.0160830095410347,0.013083976227790117,134.04445903142914
pessimistic,40,min_waiting,42,42,42,t00103-c00014,14,103,3,0,3,True,1,121.29883299348876,312.5959169701673,31.706791021861136,0.01633400097489357,344.31904199300334
pessimistic,40,min_waiting,42,42,42,t00103-c00022,22,103,1,0,1,True,1,344.2607920151204,344.2607920151204,0.11575000826269388,0.00566698145121336,344.3822090048343
