scenario,nb_cars,method,seed,world_seed,grid_seed,kind,label,count,rate
pessimistic,40,load_aware,42,42,42,observed,abs,22,0.1947
pessimistic,40,load_aware,42,42,42,observed,early,13,0.115
pessimistic,40,load_aware,42,42,42,observed,late,31,0.2743
pessimistic,40,load_aware,42,42,42,observed,pres,47,0.4159
pessimistic,40,load_aware,42,42,42,intent,abs,22,0.1947
pessimistic,40,load_aware,42,42,42,intent,early,17,0.1504
pessimistic,40,load_aware,42,42,42,intent,late,27,0.2389
pessimistic,40,load_aware,42,42,42,intent,pres,47,0.4159
pessimistic,40,load_aware,42,42,42,reclassified,early->late,4,
