scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00008,8,0,2,0,2,True,1,107.71750001003966,327.9671670170501,92.97441696980968,0.014041026588529348,420.9556250134483
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00020,20,0,3,0,3,True,1,230.84641696186736,397.0456249662675,23.954917036462575,0.007207971066236496,421.0077499737963
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00024,24,0,1,0,1,True,1,230.82720796810463,230.82720796810463,190.18383300863206,0.004125002305954695,421.01516597904265
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00025,25,0,1,0,1,True,1,397.0085410401225,397.0085410401225,24.005249957554042,0.0032919924706220627,421.0170829901472
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00033,33,0,1,0,1,True,1,107.63733403291553,107.63733403291553,313.3904159767553,0.003667024429887533,421.03141703410074
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00034,34,0,2,0,2,True,1,255.06895902799442,420.8307089866139,0.19766599871218204,0.003708992153406143,421.0320839774795
pessimistic,40,bramev_fixed_alpha,42,42,42,t00001-c00025,25,1,1,0,1,True,1,33.45741698285565,33.45741698285565,0.00804202863946557,0.010249961633235216,33.47570897312835
pessimistic,40,bramev_fixed_alpha,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.092874976806343,90.2939589577727,0.011708005331456661,0.011124997399747372,90.3167919605039
pessimistic,40,bramev_fixed_alpha,42,42,42,t00012-c00019,19,12,3,0,3,True,1,53.928667039144784,169.54366699792445,0.014792021829634905,0.013999990187585354,169.57245900994167
pessimistic,40,bramev_fixed_alpha,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.331291985698044,11.331291985698044,0.005582987796515226,0.008167000487446785,11.345041973982006
pessimistic,40,bramev_fixed_alpha,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.291459005326033,24.291459005326033,0.005832989700138569,0.006749993190169334,24.30404198821634
