scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,random_feasible,42,42,42,t00000-c00008,8,0,2,0,2,True,1,106.04291700292379,325.6783329998143,92.89083402836695,0.011208001524209976,418.58037502970546
pessimistic,40,random_feasible,42,42,42,t00000-c00020,20,0,3,0,3,True,1,229.23950001131743,395.11070802109316,23.510332976002246,0.006459013093262911,418.62750001018867
pessimistic,40,random_feasible,42,42,42,t00000-c00024,24,0,1,0,1,True,1,229.21979101374745,229.21979101374745,189.41233400255442,0.004499976057559252,418.63662499235943
pessimistic,40,random_feasible,42,42,42,t00000-c00025,25,0,1,0,1,True,1,395.07237501675263,395.07237501675263,23.564917035400867,0.0037499703466892242,418.6410420225002
pessimistic,40,random_feasible,42,42,42,t00000-c00033,33,0,1,0,1,True,1,105.96008296124637,105.96008296124637,312.6930840080604,0.003916036803275347,418.65708300611004
pessimistic,40,random_feasible,42,42,42,t00000-c00034,34,0,2,0,2,True,1,252.97616701573133,418.43995900126174,0.2163330209441483,0.003917026333510876,418.6602090485394
pessimistic,40,random_feasible,42,42,42,t00001-c00025,25,1,1,0,1,True,1,48.45604201545939,48.45604201545939,0.011458003427833319,0.006166985258460045,48.47366700414568
pessimistic,40,random_feasible,42,42,42,t00011-c00019,19,11,3,0,3,True,1,21.84470900101587,90.2278340072371,0.01937500201165676,0.009790994226932526,90.2570000034757
pessimistic,40,random_feasible,42,42,42,t00012-c00019,19,12,3,0,3,True,1,58.47133294446394,173.36537496885285,0.029875023756176233,0.012290955055505037,173.40754094766453
pessimistic,40,random_feasible,42,42,42,t00021-c00005,5,21,1,0,1,True,1,10.981582978274673,10.981582978274673,0.0106250518001616,0.006874965038150549,10.999082995112985
pessimistic,40,random_feasible,42,42,42,t00022-c00031,31,22,1,0,1,True,1,23.87079200707376,23.87079200707376,0.014582998119294643,0.008624978363513947,23.89399998355657
pessimistic,40,random_feasible,42,42,42,t00025-c00037,37,25,2,0,2,True,1,30.869957990944386,48.01641602534801,0.0159589690156281,0.00862503657117486,48.04100003093481
pessimistic,40,random_feasible,42,42,42,t00026-c00037,37,26,4,0,4,True,1,39.496874960605055,111.00799997802824,0.026541994884610176,0.013375014532357454,111.0479169874452
pessimistic,40,random_feasible,42,42,42,t00027-c00037,37,27,3,0,3,True,1,23.69345899205655,84.34466697508469,0.02079200930893421,0.009874987881630659,84.37533397227526
pessimistic,40,random_feasible,42,42,42,t00030-c00016,16,30,2,0,2,True,1,57.80974996741861,91.88575000735,0.033999967854470015,0.012708012945950031,91.93245798815042
pessimistic,40,random_feasible,42,42,42,t00031-c00016,16,31,2,0,2,True,1,51.73679202562198,84.92191700497642,0.02779200440272689,0.011416035704314709,84.96112504508346
pessimistic,40,random_feasible,42,42,42,t00038-c00010,10,38,3,0,3,True,1,28.118999965954572,98.57779199955985,0.029332994017750025,0.011249969247728586,98.61837496282533
pessimistic,40,random_feasible,42,42,42,t00039-c00005,5,39,1,0,1,True,1,438.7169170076959,438.7169170076959,0.02520799171179533,0.011208001524209976,438.7533330009319
pessimistic,40,random_feasible,42,42,42,t00039-c00010,10,39,3,0,3,True,1,142.01954199234024,429.223750019446,9.5951670082286,0.007333001121878624,438.8262500287965
pessimistic,40,random_feasible,42,42,42,t00039-c00014,14,39,3,0,3,True,1,80.54762502433732,376.0443750070408,62.79129104223102,0.005958951078355312,438.8416250003502
pessimistic,40,random_feasible,42,42,42,t00040-c00033,33,40,1,0,1,True,1,35.60050000669435,35.60050000669435,0.017874990589916706,0.009833020158112049,35.628208017442375
pessimistic,40,random_feasible,42,42,42,t00041-c00005,5,41,1,0,1,True,1,11.495083046611398,11.495083046611398,0.0155829475261271,0.012500036973506212,11.523166031111032
pessimistic,40,random_feasible,42,42,42,t00044-c00027,27,44,1,0,1,True,1,23.974541982170194,23.974541982170194,0.01291598891839385,0.008333998266607523,23.995791969355196
pessimistic,40,random_feasible,42,42,42,t00045-c00002,2,45,3,0,3,True,1,25.40424995822832,97.90387499378994,0.03229198046028614,0.011665979400277138,97.9478329536505
