scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,load_aware,42,42,42,t00000-c00008,8,0,2,0,2,True,1,105.68408400285989,323.3590419986285,92.54695801064372,0.011958996765315533,415.91795900603756
pessimistic,40,load_aware,42,42,42,t00000-c00020,20,0,3,0,3,True,1,227.0794580108486,391.88016700791195,24.08187504624948,0.0067909713834524155,415.9688330255449
pessimistic,40,load_aware,42,42,42,t00000-c00024,24,0,1,0,1,True,1,227.06012497656047,227.06012497656047,188.9125420129858,0.004082976374775171,415.97674996592104
pessimistic,40,load_aware,42,42,42,t00000-c00025,25,0,1,0,1,True,1,391.8424579896964,391.8424579896964,24.132166989147663,0.0032500247471034527,415.9778750035912
pessimistic,40,load_aware,42,42,42,t00000-c00033,33,0,1,0,1,True,1,105.60191603144631,105.60191603144631,310.38466695463285,0.0037500285543501377,415.9903330146335
pessimistic,40,load_aware,42,42,42,t00000-c00034,34,0,2,0,2,True,1,250.92349998885766,415.7937919953838,0.1925830147229135,0.0036669662222266197,415.99004197632894
pessimistic,40,load_aware,42,42,42,t00001-c00025,25,1,1,0,1,True,1,33.86950003914535,33.86950003914535,0.006540969479829073,0.007416994776576757,33.883458003401756
pessimistic,40,load_aware,42,42,42,t00011-c00019,19,11,3,0,3,True,1,23.120250029023737,93.19958399282768,0.015249999705702066,0.013708020560443401,93.22854201309383
pessimistic,40,load_aware,42,42,42,t00012-c00019,19,12,3,0,3,True,1,72.52141699427739,184.4315420021303,0.01587503356859088,0.014124962035566568,184.46154199773446
pessimistic,40,load_aware,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.284125037491322,11.284125037491322,0.005166977643966675,0.006708025466650724,11.296000040601939
pessimistic,40,load_aware,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.5635419851169,24.5635419851169,0.007292022928595543,0.007707974873483181,24.578541982918978
pessimistic,40,load_aware,42,42,42,t00025-c00037,37,25,2,0,2,True,1,31.417707970831543,51.34483298752457,0.017584010493010283,0.01254095695912838,51.37495795497671
pessimistic,40,load_aware,42,42,42,t00026-c00037,37,26,4,0,4,True,1,40.273166028782725,111.81620805291459,0.01229200279340148,0.01029099803417921,111.83879105374217
pessimistic,40,load_aware,42,42,42,t00027-c00037,37,27,3,0,3,True,1,35.80379200866446,86.44770795945078,0.012584030628204346,0.01087499549612403,86.47116698557511
pessimistic,40,load_aware,42,42,42,t00030-c00016,16,30,2,0,2,True,1,53.78766602370888,87.93249999871477,0.015416007954627275,0.012999982573091984,87.9609159892425
pessimistic,40,load_aware,42,42,42,t00031-c00016,16,31,2,0,2,True,1,57.10470798658207,97.7938330033794,0.014249992091208696,0.01287501072511077,97.82095800619572
pessimistic,40,load_aware,42,42,42,t00038-c00010,10,38,3,0,3,True,1,39.17791601270437,99.00316601851955,0.016000005416572094,0.013125012628734112,99.03229103656486
pessimistic,40,load_aware,42,42,42,t00039-c00005,5,39,1,0,1,True,1,409.6040829899721,409.6040829899721,0.009999959729611874,0.011708005331456661,409.62579095503315
