scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,bramev_event_score,42,42,42,t00000-c00008,8,0,2,0,2,True,1,55.79679197398946,93.15812500426546,0.011958996765315533,0.012665987014770508,93.18274998804554
pessimistic,20,bramev_event_score,42,42,42,t00011-c00019,19,11,3,0,3,True,1,38.418957963585854,104.46329199476168,0.00925001222640276,0.008957984391599894,104.48149999137968
pessimistic,20,bramev_event_score,42,42,42,t00012-c00019,19,12,3,0,3,True,1,66.3352080155164,176.50787497404963,0.013042008504271507,0.01225003506988287,176.53316701762378
pessimistic,20,bramev_event_score,42,42,42,t00021-c00005,5,21,1,0,1,True,1,10.7194579904899,10.7194579904899,0.005166977643966675,0.006832997314631939,10.731457965448499
pessimistic,20,bramev_event_score,42,42,42,t00030-c00016,16,30,2,0,2,True,1,52.405791997443885,83.1367089995183,0.011000025551766157,0.011415977496653795,83.15912500256673
pessimistic,20,bramev_event_score,42,42,42,t00031-c00016,16,31,2,0,2,True,1,53.79983299644664,86.84000000357628,0.012958014849573374,0.013125012628734112,86.86608303105459
pessimistic,20,bramev_event_score,42,42,42,t00038-c00010,10,38,3,0,3,True,1,35.084082977846265,108.90879097860307,0.01329201040789485,0.013542012311518192,108.93562500132248
pessimistic,20,bramev_event_score,42,42,42,t00039-c00005,5,39,1,0,1,True,1,402.9695840436034,402.9695840436034,0.009457988198846579,0.01391698606312275,402.99295901786536
pessimistic,20,bramev_event_score,42,42,42,t00039-c00010,10,39,3,0,3,True,1,128.25195799814537,391.60654100123793,11.458209017291665,0.006999995093792677,403.0717500136234
pessimistic,20,bramev_event_score,42,42,42,t00039-c00014,14,39,3,0,3,True,1,64.02945797890425,339.991791988723,63.08645801618695,0.004875008016824722,403.08312501292676
pessimistic,20,bramev_event_score,42,42,42,t00041-c00005,5,41,1,0,1,True,1,13.155541964806616,13.155541964806616,0.006125017534941435,0.00829098280519247,13.16995796514675
pessimistic,20,bramev_event_score,42,42,42,t00045-c00002,2,45,3,0,3,True,1,26.828167028725147,106.28583299694583,0.0076669966802001,0.008375034667551517,106.30187502829358
pessimistic,20,bramev_event_score,42,42,42,t00050-c00007,7,50,1,0,1,True,1,39.61650002747774,39.61650002747774,0.005874957423657179,0.006458023563027382,39.628833008464426
pessimistic,20,bramev_event_score,42,42,42,t00050-c00013,13,50,1,0,1,True,1,39.59429101087153,39.59429101087153,0.04979199729859829,0.003958004526793957,39.64804101269692
pessimistic,20,bramev_event_score,42,42,42,t00051-c00007,7,51,1,0,1,True,1,73.89429199974984,73.89429199974984,0.0075410353019833565,0.007916998583823442,73.90975003363565
pessimistic,20,bramev_event_score,42,42,42,t00051-c00013,13,51,1,0,1,True,1,73.87316704262048,73.87316704262048,0.05624996265396476,0.004292000085115433,73.93370900535956
pessimistic,20,bramev_event_score,42,42,42,t00058-c00001,1,58,1,0,1,True,1,38.97266701096669,38.97266701096669,0.005790963768959045,0.006499991286545992,38.98495796602219
