scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00008,8,0,2,0,2,True,1,105.88687501149252,319.53841604990885,92.26899995701388,0.01429201802238822,411.8217080249451
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00020,20,0,3,0,3,True,1,224.6169580030255,388.1197919836268,23.75041600316763,0.006583984941244125,411.87679197173566
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00024,24,0,1,0,1,True,1,224.59258296294138,224.59258296294138,187.28100002044812,0.003999972250312567,411.8775829556398
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00025,25,0,1,0,1,True,1,388.07341700885445,388.07341700885445,23.798333015292883,0.0033329706639051437,411.87508299481124
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00033,33,0,1,0,1,True,1,105.79387500183657,105.79387500183657,306.0894579975866,0.0034999684430658817,411.8868329678662
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00034,34,0,2,0,2,True,1,248.32837498979643,411.68008401291445,0.2014999627135694,0.0035410048440098763,411.885124980472
pessimistic,40,bramev_global_rep,42,42,42,t00001-c00025,25,1,1,0,1,True,1,33.67937501752749,33.67937501752749,0.010207993909716606,0.010124989785254002,33.69970800122246
pessimistic,40,bramev_global_rep,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.40883297054097,92.26937498897314,0.026916037313640118,0.014791963621973991,92.31108298990875
pessimistic,40,bramev_global_rep,42,42,42,t00012-c00019,19,12,3,0,3,True,1,60.1163330138661,189.84229100169614,0.023250002413988113,0.025834015104919672,189.89137501921505
pessimistic,40,bramev_global_rep,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.826291971374303,11.826291971374303,0.013625016435980797,0.01708301715552807,11.857000004965812
pessimistic,40,bramev_global_rep,42,42,42,t00022-c00031,31,22,1,0,1,True,1,25.237249967176467,25.237249967176467,0.019417027942836285,0.011416967026889324,25.268083962146193
pessimistic,40,bramev_global_rep,42,42,42,t00025-c00037,37,25,2,0,2,True,1,30.67445900524035,51.092083973344415,0.011583033483475447,0.00933295814320445,51.112999964971095
pessimistic,40,bramev_global_rep,42,42,42,t00026-c00037,37,26,4,0,4,True,1,40.639041049871594,116.53566604945809,0.01812499249354005,0.016208970919251442,116.57000001287088
pessimistic,40,bramev_global_rep,42,42,42,t00027-c00037,37,27,3,0,3,True,1,26.447583979461342,91.09820902813226,0.016874982975423336,0.014624965842813253,91.1297089769505
pessimistic,40,bramev_global_rep,42,42,42,t00030-c00016,16,30,2,0,2,True,1,56.20533402543515,90.47600004123524,0.015874975360929966,0.014625024050474167,90.50650004064664
pessimistic,40,bramev_global_rep,42,42,42,t00031-c00016,16,31,2,0,2,True,1,54.914583975914866,95.11141700204462,0.017833022866398096,0.016499951016157866,95.14574997592717
pessimistic,40,bramev_global_rep,42,42,42,t00038-c00010,10,38,3,0,3,True,1,24.206708010751754,100.23633297532797,0.016625039279460907,0.01737498678267002,100.2703330013901
pessimistic,40,bramev_global_rep,42,42,42,t00039-c00005,5,39,1,0,1,True,1,404.008999990765,404.008999990765,0.009750016033649445,0.01333298860117793,404.03208299539983
pessimistic,40,bramev_global_rep,42,42,42,t00039-c00010,10,39,3,0,3,True,1,119.63366600684822,394.7783330222592,9.32933297008276,0.006959016900509596,404.11462500924245
pessimistic,40,bramev_global_rep,42,42,42,t00039-c00014,14,39,3,0,3,True,1,66.03650003671646,342.0060000498779,62.11258296389133,0.004792003892362118,404.1233750176616
pessimistic,40,bramev_global_rep,42,42,42,t00040-c00033,33,40,1,0,1,True,1,35.004999954253435,35.004999954253435,0.007458031177520752,0.008624978363513947,35.02108296379447
pessimistic,40,bramev_global_rep,42,42,42,t00041-c00005,5,41,1,0,1,True,1,11.141041992232203,11.141041992232203,0.005875015631318092,0.008041970431804657,11.154958978295326
pessimistic,40,bramev_global_rep,42,42,42,t00044-c00027,27,44,1,0,1,True,1,23.64791597938165,23.64791597938165,0.007875030860304832,0.009500014130026102,23.66529102437198
pessimistic,40,bramev_global_rep,42,42,42,t00045-c00002,2,45,3,0,3,True,1,21.40195801621303,104.55558297690004,0.025042041670531034,0.017291982658207417,104.59791700122878
pessimistic,40,bramev_global_rep,42,42,42,t00050-c00007,7,50,1,0,1,True,1,47.81945899594575,47.81945899594575,0.01487502595409751,0.01229101326316595,47.846625035163015
