scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,greedy,42,42,42,t00000-c00008,8,0,1,0,1,True,1,57.73712502559647,57.73712502559647,0.02141698496416211,0.017250014934688807,57.77579202549532
pessimistic,20,greedy,42,42,42,t00011-c00019,19,11,1,0,1,True,1,37.46341698570177,37.46341698570177,0.008500006515532732,0.009374984074383974,37.481291976291686
pessimistic,20,greedy,42,42,42,t00012-c00019,19,12,1,0,1,True,1,63.91662498936057,63.91662498936057,0.014124962035566568,0.0140840420499444,63.94483399344608
pessimistic,20,greedy,42,42,42,t00021-c00005,5,21,1,0,1,True,1,10.60808397596702,10.60808397596702,0.004999979864805937,0.0070829992182552814,10.620166955050081
pessimistic,20,greedy,42,42,42,t00030-c00016,16,30,1,0,1,True,1,51.22562497854233,51.22562497854233,0.005749985575675964,0.007499998901039362,51.23887496301904
pessimistic,20,greedy,42,42,42,t00031-c00016,16,31,1,0,1,True,1,51.0102910338901,51.0102910338901,0.007541966624557972,0.008792034350335598,51.02662503486499
pessimistic,20,greedy,42,42,42,t00038-c00010,10,38,1,0,1,True,1,28.99141702800989,28.99141702800989,0.005124951712787151,0.006832997314631939,29.00337497703731
pessimistic,20,greedy,42,42,42,t00039-c00005,5,39,1,0,1,True,1,149.33612500317395,149.33612500317395,0.012499978765845299,0.015083991456776857,149.36370897339657
pessimistic,20,greedy,42,42,42,t00039-c00010,10,39,1,0,1,True,1,83.65945902187377,83.65945902187377,65.77250000555068,0.006874965038150549,149.4388339924626
pessimistic,20,greedy,42,42,42,t00039-c00014,14,39,1,0,1,True,1,137.29041698388755,137.29041698388755,12.156040989793837,0.004875008016824722,149.45133298169822
pessimistic,20,greedy,42,42,42,t00041-c00005,5,41,1,0,1,True,1,13.692875043489039,13.692875043489039,0.007707974873483181,0.009874987881630659,13.710458006244153
pessimistic,20,greedy,42,42,42,t00045-c00002,2,45,1,0,1,True,1,33.57045800657943,33.57045800657943,0.011000025551766157,0.01191697083413601,33.59337500296533
pessimistic,20,greedy,42,42,42,t00050-c00007,7,50,1,0,1,True,1,40.47841700958088,40.47841700958088,0.01283304300159216,0.013707962352782488,40.504958014935255
pessimistic,20,greedy,42,42,42,t00050-c00013,13,50,1,0,1,True,1,40.45425000367686,40.45425000367686,0.10154099436476827,0.004792003892362118,40.56058300193399
pessimistic,20,greedy,42,42,42,t00051-c00007,7,51,1,0,1,True,1,77.55737495608628,77.55737495608628,0.014416000340133905,0.011750031262636185,77.58354098768905
