scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,bramev,42,42,42,t00000-c00008,8,0,2,0,2,True,1,110.6021250016056,332.884791016113,95.39320901967585,0.01737498678267002,428.29537502257153
pessimistic,40,bramev,42,42,42,t00000-c00020,20,0,3,0,3,True,1,233.30187500687316,403.64091703668237,24.710958008654416,0.006541959010064602,428.35841700434685
pessimistic,40,bramev,42,42,42,t00000-c00024,24,0,1,0,1,True,1,233.27912500826642,233.27912500826642,195.07875002454966,0.004082976374775171,428.36195800919086
pessimistic,40,bramev,42,42,42,t00000-c00025,25,0,1,0,1,True,1,403.5974169964902,403.5974169964902,24.76045797811821,0.003625056706368923,428.3615000313148
pessimistic,40,bramev,42,42,42,t00000-c00033,33,0,1,0,1,True,1,110.50524999154732,110.50524999154732,317.86379200639203,0.0034999684430658817,428.3725419663824
pessimistic,40,bramev,42,42,42,t00000-c00034,34,0,2,0,2,True,1,257.7976669999771,428.14212501980364,0.2246669610030949,0.0035830307751893997,428.3703750115819
pessimistic,40,bramev,42,42,42,t00001-c00025,25,1,1,0,1,True,1,34.505375020671636,34.505375020671636,0.0147090177051723,0.013165990822017193,34.533250029198825
pessimistic,40,bramev,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.804084001109004,90.70208400953561,0.012582982890307903,0.013458018656820059,90.72812501108274
pessimistic,40,bramev,42,42,42,t00012-c00019,19,12,3,0,3,True,1,72.58191698929295,185.05024997284636,0.014666991773992777,0.01491600414738059,185.07983296876773
pessimistic,40,bramev,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.283291969448328,11.283291969448328,0.009292038157582283,0.011708005331456661,11.304292012937367
pessimistic,40,bramev,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.429332988802344,24.429332988802344,0.01370901009067893,0.012375006917864084,24.455417005810887
pessimistic,40,bramev,42,42,42,t00025-c00037,37,25,2,0,2,True,1,31.763583014253527,51.23929196270183,0.01591601176187396,0.012917036656290293,51.26812501111999
pessimistic,40,bramev,42,42,42,t00026-c00037,37,26,4,0,4,True,1,38.88449998339638,110.74612499214709,0.013249984476715326,0.011917029041796923,110.7712920056656
