scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,40,bramev_event_score,42,42,42,0,0,5,0.2869,0,event,37,15,22,3,0,0,19,8,5,1,5,0,0,576,249,0.4,0.1729,22.8
pessimistic,40,bramev_event_score,42,42,42,1,1,5,0.3242,1,event,37,12,25,19,0,0,6,3,1,0,2,0,0,201,132,0.1396,0.0917,6.825
pessimistic,40,bramev_event_score,42,42,42,2,1,5,0.7542,1,event,22,15,7,6,0,0,1,1,0,0,0,0,0,33,33,0.0229,0.0229,1.65
pessimistic,40,bramev_event_score,42,42,42,3,1,5,0.8901,1,event,37,10,27,2,0,0,25,12,4,3,6,0,0,790,390,0.5486,0.2708,34.275
pessimistic,40,bramev_event_score,42,42,42,4,2,5,0.1427,2,event,34,9,25,9,0,0,16,6,3,2,5,0,0,536,204,0.3722,0.1417,22.575
pessimistic,40,bramev_event_score,42,42,42,5,0,4,0.2229,0,event,29,15,14,10,0,0,4,1,2,1,0,0,0,193,45,0.1675,0.0391,3.583
pessimistic,40,bramev_event_score,42,42,42,6,0,6,0.6628,0,event,25,11,14,11,0,0,3,2,0,1,0,0,0,99,71,0.0573,0.0411,4.642
pessimistic,40,bramev_event_score,42,42,42,7,0,6,0.5387,0,event,19,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
pessimistic,40,bramev_event_score,42,42,42,8,0,5,0.7522,0,event,28,10,18,15,0,0,3,2,0,1,0,0,0,77,41,0.0535,0.0285,3.208
pessimistic,40,bramev_event_score,42,42,42,9,1,4,0.5278,1,event,35,10,25,19,0,0,6,2,0,0,4,0,0,273,105,0.237,0.0911,10.442
pessimistic,40,bramev_event_score,42,42,42,10,0,5,0.2998,0,event,27,10,17,10,0,0,7,1,3,1,2,0,0,234,33,0.1625,0.0229,5.383
pessimistic,40,bramev_event_score,42,42,42,11,0,4,0.2502,0,event,34,8,26,4,0,0,22,8,4,3,7,0,0,730,280,0.6337,0.2431,30.367
