scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00008,8,0,2,0,2,True,1,104.50754198245704,318.6090000090189,91.21933399001136,0.014457968063652515,409.84279196709394
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00020,20,0,3,0,3,True,1,224.41004100255668,386.6768750012852,23.211291001643986,0.006166985258460045,409.89433298818767
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00024,24,0,1,0,1,True,1,224.3892090045847,224.3892090045847,185.5047499993816,0.004082976374775171,409.8980419803411
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00025,25,0,1,0,1,True,1,386.6357080405578,386.6357080405578,23.257791996002197,0.003207998815923929,409.8967080353759
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00033,33,0,1,0,1,True,1,104.41916697891429,104.41916697891429,305.48495799303055,0.0037919962778687477,409.9079169682227
pessimistic,40,bramev_fixed_alpha,42,42,42,t00000-c00034,34,0,2,0,2,True,1,248.01525002112612,409.7087500267662,0.19329198403283954,0.0033329706639051437,409.90537498146296
pessimistic,40,bramev_fixed_alpha,42,42,42,t00001-c00025,25,1,1,0,1,True,1,33.31441699992865,33.31441699992865,0.006332993507385254,0.00808399636298418,33.32883398979902
pessimistic,40,bramev_fixed_alpha,42,42,42,t00011-c00019,19,11,3,0,3,True,1,21.951749979052693,89.67687498079613,0.009125040378421545,0.008957984391599894,89.69495800556615
pessimistic,40,bramev_fixed_alpha,42,42,42,t00012-c00019,19,12,3,0,3,True,1,52.13108396856114,165.37599998991936,0.01679197885096073,0.018125050701200962,165.41091701947153
pessimistic,40,bramev_fixed_alpha,42,42,42,t00021-c00005,5,21,1,0,1,True,1,10.748749948106706,10.748749948106706,0.005333044100552797,0.006541959010064602,10.760624951217324
pessimistic,40,bramev_fixed_alpha,42,42,42,t00022-c00031,31,22,1,0,1,True,1,23.34912499645725,23.34912499645725,0.007957976777106524,0.010957999620586634,23.368040972854942
pessimistic,40,bramev_fixed_alpha,42,42,42,t00025-c00037,37,25,2,0,2,True,1,30.025709012988955,48.55745896929875,0.008541042916476727,0.008833943866193295,48.57483395608142
pessimistic,40,bramev_fixed_alpha,42,42,42,t00026-c00037,37,26,4,0,4,True,1,38.36291696643457,109.39437500201166,0.013041950296610594,0.0112500274553895,109.41866697976366
pessimistic,40,bramev_fixed_alpha,42,42,42,t00027-c00037,37,27,3,0,3,True,1,25.25474998401478,85.40854201419279,0.011541007552295923,0.01008401159197092,85.43016703333706
pessimistic,40,bramev_fixed_alpha,42,42,42,t00030-c00016,16,30,2,0,2,True,1,52.489499968942255,84.22699995571747,0.010292045772075653,0.011124997399747372,84.2484169988893
pessimistic,40,bramev_fixed_alpha,42,42,42,t00031-c00016,16,31,2,0,2,True,1,81.55604096828029,123.48791596014053,0.015542027540504932,0.015500001609325409,123.51895798929036
pessimistic,40,bramev_fixed_alpha,42,42,42,t00038-c00010,10,38,3,0,3,True,1,23.0706250295043,100.15158401802182,0.013749988283962011,0.013041018974035978,100.17837502527982
pessimistic,40,bramev_fixed_alpha,42,42,42,t00039-c00005,5,39,1,0,1,True,1,402.0723330322653,402.0723330322653,0.013999990187585354,0.020625011529773474,402.10695803398266
pessimistic,40,bramev_fixed_alpha,42,42,42,t00039-c00010,10,39,3,0,3,True,1,118.00087499432266,392.59750000201166,9.591542009729892,0.008582952432334423,402.1976249641739
pessimistic,40,bramev_fixed_alpha,42,42,42,t00039-c00014,14,39,3,0,3,True,1,65.83991600200534,340.79770802054554,61.40558299375698,0.004749977961182594,402.2080409922637
pessimistic,40,bramev_fixed_alpha,42,42,42,t00040-c00033,33,40,1,0,1,True,1,35.11020797304809,35.11020797304809,0.013999990187585354,0.013500044587999582,35.137708007823676
pessimistic,40,bramev_fixed_alpha,42,42,42,t00041-c00005,5,41,1,0,1,True,1,11.150665988679975,11.150665988679975,0.006833986844867468,0.008083006832748652,11.165582982357591
pessimistic,40,bramev_fixed_alpha,42,42,42,t00044-c00027,27,44,1,0,1,True,1,23.46608298830688,23.46608298830688,0.010458985343575478,0.009790994226932526,23.486332967877388
pessimistic,40,bramev_fixed_alpha,42,42,42,t00045-c00002,2,45,3,0,3,True,1,21.475166955497116,103.31766697345302,0.016874982975423336,0.014999997802078724,103.34954195423052
pessimistic,40,bramev_fixed_alpha,42,42,42,t00050-c00007,7,50,1,0,1,True,1,47.14054201031104,47.14054201031104,0.013499986380338669,0.01166702713817358,47.16570902382955
